Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-nop:]-|[TCP:options-nop:]-|,1,[-1000]
-1000.0,[TCP:load:__HTTP_REQUEST__]-duplicate-|[TCP:options-nop:]-|,1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-mss:replace:4242}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-altchksumopt:]-|[TCP:options-mss:17989]-duplicate-|,1,[-1000]
-1000.0,[TCP:reserved:2]-|[TCP:options-sack:]-|,1,[-1000]
-1000.0,"[TCP:options-nop:]-tamper{TCP:chksum:replace:4896}(tamper{TCP:window:replace:80}(drop,),)-|",1,[-1000]
-1000.0,[TCP:seq:4044862484]-|[TCP:options-sack:]-|,1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:replace:}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-altchksumopt:]-drop-|,1,[-1000]
-1000.0,[TCP:reserved:2]-fragment{tcp:52:False:26}-|[TCP:options-sack:]-|,1,[-1000]
-20.0,[TCP:urgptr:46569:1]-tamper{TCP:options-nop:replace:}-|[TCP:ack:876411470:3]-tamper{TCP:dataofs:corrupt}-|,1,[-20]
-20.0,"[TCP:flags:RPAUEN]-duplicate(,fragment{tcp:-1:False})-|[TCP:load:lyv2l28y5b:3]-fragment{tcp:-1:False}-|",1,[-20]
-20.0,"[TCP:options-uto:226]-duplicate(tamper{TCP:options-md5header:replace:fbdd6d135ad3d637ed6d8b1a9f44cec4},)-|[TCP:sport:8027:4]-fragment{tcp:-1:True}-|",1,[-20]
-20.0,"[TCP:dport:24194]-duplicate(fragment{tcp:-1:False},)-|[TCP:sport:3482:1]-duplicate-|",1,[-20]
-20.0,"[TCP:chksum:38239]-duplicate(tamper{TCP:dataofs:replace:2},)-|[TCP:dport:13158]-tamper{TCP:seq:replace:2737302406}-|",1,[-20]
-20.0,[TCP:dport:41384]-drop-|[TCP:options-altchksum:60]-tamper{TCP:urgptr:corrupt}-|,1,[-20]
-20.0,"[TCP:options-mss:13905]-tamper{TCP:options-nop:replace:}(fragment{tcp:-1:False},)-|[TCP:dport:38203]-tamper{TCP:options-sack:corrupt}-|",1,[-20]
-20.0,"[TCP:options-timestamp:3805071611]-tamper{TCP:ack:corrupt}(fragment{tcp:-1:True},)-|[TCP:options-mss:6600]-tamper{TCP:sport:corrupt}-|",1,[-20]
-20.0,"[TCP:urgptr:25854:3]-tamper{TCP:options-timestamp:corrupt}(drop,)-|[TCP:dport:38535]-duplicate-|",1,[-20]
-20.0,"[TCP:sport:3130:3]-tamper{TCP:chksum:corrupt}(tamper{TCP:options-sackok:corrupt},)-|[TCP:chksum:34569]-tamper{TCP:options-altchksum:replace:175}-|",1,[-20]
-20.0,[TCP:sport:54911]-drop-|[TCP:seq:2246351881:3]-tamper{TCP:chksum:corrupt}-|,1,[-20]
-20.0,[TCP:options-wscale:218:3]-drop-|[TCP:options-wscale:119]-fragment{tcp:-1:True}-|,1,[-20]
-20.0,"[TCP:options-timestamp:1421021527:3]-duplicate(,duplicate)-|[TCP:flags:SRU]-tamper{TCP:seq:corrupt}-|",1,[-20]
-20.0,"[TCP:urgptr:20409]-fragment{tcp:-1:True}(fragment{tcp:-1:False},duplicate)-|[TCP:load:__DNS_REQUEST__]-tamper{TCP:options-uto:replace:212}-|",1,[-20]
-20.0,"[TCP:dataofs:14:3]-fragment{tcp:-1:False}(tamper{TCP:options-sackok:replace:},)-|[TCP:options-mss:29145]-duplicate-|",1,[-20]
-20.0,[TCP:load:__DNS_REQUEST__]-|[TCP:ack:2541189354]-fragment{tcp:-1:True}-|,1,[-20]
-10.0,"[TCP:load:__DNS_REQUEST__]-duplicate(fragment{tcp:-1:False},)-|",1,[-10]
-10.0,"[TCP:reserved:3]-duplicate(duplicate(duplicate,tamper{TCP:options-sack:replace:}),)-|",1,[-10]
-10.0,"[TCP:dataofs:8]-tamper{TCP:options-md5header:replace:ab6eacea5c2cb9919e106801fea813ae}(tamper{TCP:ack:corrupt},)-|",1,[-10]
-10.0,[TCP:chksum:53674]-tamper{TCP:options-eol:corrupt}-|,1,[-10]
-10.0,"[TCP:dport:44510]-tamper{TCP:options-wscale:replace:14}(fragment{tcp:-1:False},)-|",1,[-10]
-10.0,"[TCP:options-md5header:40cc86ca7dd45b9c6dbd0361e79d74bd]-tamper{TCP:options-eol:replace:}(fragment{tcp:-1:False}(,duplicate),)-|",1,[-10]
-10.0,"[TCP:options-timestamp:3408845604]-tamper{TCP:flags:corrupt}(duplicate,)-|",1,[-10]
-10.0,[TCP:sport:14800]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-altchksum:236]-duplicate(fragment{tcp:51:False:25},)-|",1,[-10]
-10.0,"[TCP:options-nop::0]-tamper{TCP:options-nop:corrupt}(tamper{TCP:options-nop:corrupt}(tamper{TCP:options-wscale:replace:25},),)-|",1,[-10]
-10.0,[TCP:options-timestamp:3143558701]-tamper{TCP:options-eol:corrupt}-|,1,[-10]
-10.0,[TCP:load:g0d3o82bas]-drop-|,1,[-10]
-10.0,"[TCP:options-wscale:23]-duplicate(fragment{tcp:-1:False},)-|",1,[-10]
-10.0,"[TCP:options-mss:13725]-tamper{TCP:window:corrupt}(drop,)-|",1,[-10]
-10.0,[TCP:sport:26668]-duplicate-|,1,[-10]
-10.0,[TCP:flags:FA]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:load:aky8im3mdw]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:chksum:32566]-fragment{ip:-1:True}(,duplicate)-|",1,[-10]
-10.0,"[TCP:options-md5header:b7d50a841681b414d23290b0c076b959]-tamper{TCP:options-eol:corrupt}(tamper{TCP:options-md5header:replace:d082f55ecd40c1f812cbed4f203c5896}(tamper{TCP:options-timestamp:replace:1398975379},),)-|",1,[-10]
-10.0,"[TCP:dport:38465]-duplicate(,fragment{tcp:44:True})-|",1,[-10]
-10.0,[TCP:sport:47939:0]-duplicate-|,1,[-10]
-10.0,[TCP:flags:FPAEN]-drop-|,1,[-10]
-10.0,[TCP:sport:53778]-drop-|,1,[-10]
-10.0,"[TCP:reserved:1:1]-tamper{TCP:flags:corrupt}(drop,)-|",1,[-10]
-10.0,"[TCP:sport:36003]-duplicate(,tamper{TCP:load:corrupt}(duplicate,))-|[TCP:reserved:0]-duplicate-|",1,[-10]
-10.0,"[TCP:options-mss:25974]-tamper{TCP:options-nop:replace:}(tamper{TCP:seq:corrupt},)-|",1,[-10]
-10.0,"[TCP:options-uto:100]-fragment{tcp:55:True:27}(,tamper{TCP:ack:corrupt})-|",1,[-10]
-10.0,[TCP:options-uto:216]-tamper{TCP:seq:corrupt}-|,1,[-10]
-10.0,"[TCP:options-md5header:04250dd596e7576fe3b8b69a8b82677c]-fragment{tcp:-1:False}(duplicate(tamper{TCP:dataofs:replace:4},tamper{TCP:dataofs:corrupt}),)-|",1,[-10]
-10.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(,fragment{tcp:-1:False})-|[TCP:options-altchksum:114]-tamper{TCP:options-mss:replace:15395}-|",1,[-10]
-10.0,"[TCP:dataofs:14:3]-fragment{tcp:-1:False}(tamper{TCP:ack:replace:1786301095},)-|",1,[-10]
-10.0,"[TCP:urgptr:12408]-tamper{TCP:seq:replace:1052924257}(drop,)-|",1,[-10]
-10.0,"[TCP:options-uto:77:3]-tamper{TCP:window:corrupt}(fragment{tcp:-1:True:5},)-|",1,[-10]
-10.0,[TCP:options-wscale:98]-duplicate-|,1,[-10]
-10.0,[TCP:sport:63650:2]-tamper{TCP:dataofs:replace:10}-|,1,[-10]
-10.0,[TCP:sport:13443]-duplicate-|,1,[-10]
-10.0,"[TCP:options-uto:170:2]-duplicate(drop,fragment{tcp:-1:False})-|",1,[-10]
-10.0,"[TCP:options-mss:35517]-tamper{TCP:flags:corrupt}(fragment{tcp:-1:True}(tamper{TCP:sport:replace:58438},),)-|",1,[-10]
-10.0,"[TCP:options-wscale:142]-tamper{TCP:dataofs:corrupt}(tamper{TCP:chksum:corrupt},)-|",1,[-10]
-10.0,"[TCP:options-altchksum:90]-tamper{TCP:options-wscale:replace:107}(fragment{tcp:-1:True},)-|",1,[-10]
-10.0,"[TCP:options-timestamp:3040406510]-tamper{TCP:options-wscale:replace:202}(tamper{TCP:sport:replace:38832},)-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-wscale:corrupt},)-|[TCP:dataofs:3]-drop-|",1,[-10]
-10.0,"[TCP:options-timestamp:3500814138]-tamper{TCP:options-md5header:replace:63d98af44e0f425cf3ed7f56106a4429}(tamper{TCP:urgptr:replace:38307},)-|",1,[-10]
-10.0,"[TCP:reserved:5]-tamper{TCP:options-nop:corrupt}(tamper{TCP:seq:replace:1248149870}(tamper{TCP:options-altchksum:corrupt},),)-|",1,[-10]
-10.0,[TCP:ack:1381152783:2]-tamper{TCP:options-altchksumopt:replace:}-|,1,[-10]
-10.0,"[TCP:dport:879]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[-10]
-10.0,"[TCP:dataofs:13:0]-fragment{tcp:-1:True}(fragment{tcp:-1:True}(duplicate(,fragment{tcp:-1:False}),),)-|",1,[-10]
-10.0,[TCP:load:__HTTP_REQUEST__]-tamper{TCP:dataofs:corrupt}-|,1,[-10]
-10.0,"[TCP:chksum:46121]-tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),)-|",1,[-10]
-10.0,"[TCP:options-uto:5:4]-tamper{TCP:dataofs:corrupt}(drop,)-|",1,[-10]
-10.0,"[TCP:options-md5header:217427990da1b60f4593280b93faff70]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:flags:replace:PA},)-|[TCP:options-altchksumopt:]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:window:70]-duplicate(,tamper{TCP:options-nop:corrupt}(fragment{tcp:-1:False},))-|",1,[-10]
-10.0,"[TCP:options-altchksum:78]-tamper{TCP:options-nop:replace:}(drop,)-|",1,[-10]
-10.0,"[TCP:window:160]-tamper{TCP:dport:replace:61956}(fragment{tcp:-1:False},)-|",1,[-10]
-10.0,[TCP:sport:42870]-tamper{TCP:options-sackok:replace:}-|,1,[-10]
-10.0,[TCP:dport:2986:4]-duplicate-|,1,[-10]
-10.0,"[TCP:reserved:6]-tamper{TCP:options-sack:replace:}(tamper{TCP:dport:corrupt}(tamper{TCP:flags:replace:PAEN},),)-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-timestamp:replace:2650131473}(duplicate,)-|[TCP:dataofs:6]-tamper{TCP:dataofs:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(,tamper{TCP:options-sackok:replace:}(duplicate,))-|[TCP:options-mss:55252]-duplicate-|",1,[-10]
-10.0,"[TCP:chksum:28896:1]-fragment{tcp:-1:True}(tamper{TCP:options-nop:corrupt}(tamper{TCP:options-wscale:corrupt},),)-|",1,[-10]
-10.0,[TCP:options-uto:119]-tamper{TCP:ack:replace:3599511709}-|,1,[-10]
-10.0,[TCP:reserved:6:4]-duplicate-|,1,[-10]
-10.0,"[TCP:window:180]-tamper{TCP:reserved:replace:2}(duplicate,)-|",1,[-10]
-10.0,[TCP:dataofs:11]-tamper{TCP:flags:replace:FSRPUN}-|,1,[-10]
-10.0,"[TCP:reserved:2]-tamper{TCP:options-nop:corrupt}(duplicate,)-|",1,[-10]
-10.0,"[TCP:options-timestamp:323619096]-tamper{TCP:seq:corrupt}(fragment{tcp:-1:True},)-|",1,[-10]
-10.0,"[TCP:options-timestamp:4084289535]-tamper{TCP:seq:replace:2331842250}(tamper{TCP:dport:corrupt},)-|",1,[-10]
-10.0,"[TCP:urgptr:18864]-tamper{TCP:options-timestamp:replace:3718429612}(tamper{TCP:seq:corrupt},)-|",1,[-10]
-10.0,[TCP:options-mss:17267]-drop-|,1,[-10]
-10.0,"[TCP:dataofs:5]-duplicate(fragment{ip:-1:False:5},)-|",1,[-10]
-10.0,"[TCP:ack:1797877070]-fragment{tcp:-1:False}(duplicate(,tamper{TCP:flags:replace:S}),)-|",1,[-10]
-10.0,"[TCP:load:8zxo34as47]-duplicate(duplicate,)-|",1,[-10]
-10.0,[TCP:dataofs:2]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:sport:10338]-drop-|,1,[-10]
-10.0,"[TCP:reserved:5]-duplicate(tamper{TCP:options-nop:replace:},)-|",1,[-10]
-10.0,"[TCP:chksum:11030]-duplicate(,drop)-|",1,[-10]
-10.0,[TCP:sport:64285]-drop-|,1,[-10]
-10.0,[TCP:sport:51122]-duplicate-|,1,[-10]
-10.0,"[TCP:options-md5header:5f3045ea104f3ac135cdef4248c1183b]-fragment{tcp:-1:True}(duplicate,)-|",1,[-10]
-10.0,[TCP:options-mss:1007]-tamper{TCP:dport:corrupt}-|,1,[-10]
-10.0,"[TCP:load:__DNS_REQUEST__]-tamper{TCP:options-timestamp:replace:965609513}(tamper{TCP:options-timestamp:corrupt},)-|",1,[-10]
-10.0,[TCP:ack:3472563068]-duplicate-|,1,[-10]
-10.0,"[TCP:load:]-duplicate(,tamper{TCP:options-altchksumopt:replace:})-|",1,[-10]
-10.0,[TCP:seq:4069028644]-tamper{TCP:options-altchksum:replace:152}-|,1,[-10]
-10.0,[TCP:options-wscale:27]-duplicate-|,1,[-10]
-10.0,[TCP:urgptr:30548]-drop-|,1,[-10]
-10.0,"[TCP:options-md5header:3d45eba967c5c00bb093a53c84b16ab4]-tamper{TCP:seq:replace:1451602439}(drop,)-|",1,[-10]
-10.0,"[TCP:dataofs:10]-duplicate(fragment{tcp:-1:False}(,duplicate),)-|[TCP:options-sackok:]-duplicate-|",1,[-10]
-10.0,"[TCP:dataofs:1]-duplicate(,tamper{TCP:options-eol:corrupt})-|",1,[-10]
-10.0,"[TCP:options-timestamp:2061383009]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-md5header:replace:ac5cbfedd49fb42b3d9b5fa1b5eecc20}(fragment{tcp:-1:True},),)-|",1,[-10]
-10.0,[TCP:dport:12665]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(,duplicate)-|[TCP:options-timestamp:2943352356]-tamper{TCP:dataofs:corrupt}-|",1,[-10]
-10.0,"[TCP:options-timestamp:1583447584]-duplicate(,duplicate)-|",1,[-10]
-10.0,[TCP:options-altchksum:144]-duplicate-|,1,[-10]
-10.0,"[TCP:ack:920517305]-duplicate(tamper{TCP:dport:corrupt},)-|",1,[-10]
-10.0,"[TCP:reserved:2]-fragment{tcp:-1:False}(tamper{TCP:options-uto:replace:190},)-|",1,[-10]
-10.0,[TCP:dport:59403]-drop-|,1,[-10]
-10.0,"[TCP:dport:9611]-tamper{TCP:options-wscale:corrupt}(duplicate,)-|",1,[-10]
-10.0,"[TCP:dataofs:7:3]-tamper{TCP:load:replace:__DNS_REQUEST__}(tamper{TCP:dport:replace:38710}(fragment{tcp:-1:True},),)-|",1,[-10]
-10.0,[TCP:options-uto:232]-tamper{TCP:seq:corrupt}-|,1,[-10]
-10.0,[TCP:flags:RPEN]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:load:__DNS_REQUEST__:0]-tamper{TCP:load:replace:__DNS_REQUEST__}(fragment{tcp:21:True:10},)-|",1,[-10]
-10.0,[TCP:urgptr:49466]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:ack:2141258672]-tamper{TCP:options-mss:replace:2512}(tamper{TCP:options-altchksum:corrupt}(fragment{tcp:-1:True},),)-|",1,[-10]
-10.0,"[TCP:urgptr:20409]-fragment{tcp:-1:True}(fragment{tcp:-1:False},duplicate)-|",1,[-10]
-10.0,"[TCP:options-altchksum:140]-duplicate(,duplicate(,duplicate))-|",1,[-10]
-10.0,"[TCP:window:70]-tamper{TCP:dataofs:replace:14}(fragment{tcp:10:False:5},)-|",1,[-10]
-10.0,[TCP:options-mss:30616]-tamper{TCP:reserved:corrupt}-|,1,[-10]
-10.0,"[TCP:urgptr:8714]-fragment{tcp:-1:True}(tamper{TCP:options-nop:corrupt},tamper{TCP:load:replace:2psm7hvfww})-|",1,[-10]
-10.0,"[TCP:options-altchksum:221]-tamper{TCP:options-sackok:replace:}(tamper{TCP:chksum:replace:43384},)-|",1,[-10]
-10.0,"[TCP:dataofs:9]-fragment{tcp:-1:True:19}(,duplicate)-|",1,[-10]
-10.0,[TCP:options-altchksum:136]-duplicate-|,1,[-10]
-10.0,[TCP:urgptr:51614:4]-tamper{TCP:urgptr:replace:22851}-|,1,[-10]
-10.0,[TCP:options-altchksum:187]-tamper{TCP:options-eol:corrupt}-|,1,[-10]
-10.0,"[TCP:urgptr:16238]-duplicate(tamper{TCP:chksum:replace:11658},)-|",1,[-10]
-10.0,[TCP:load:tbsjxd2izr]-drop-|,1,[-10]
-10.0,[TCP:options-timestamp:1884141522]-tamper{TCP:seq:replace:1458453335}-|,1,[-10]
-10.0,[TCP:dport:55936:2]-duplicate-|,1,[-10]
-10.0,[TCP:options-timestamp:3643124142]-duplicate-|,1,[-10]
-10.0,"[TCP:reserved:4]-tamper{TCP:load:replace:__DNS_REQUEST__}(tamper{TCP:dataofs:corrupt},)-|",1,[-10]
-10.0,"[TCP:options-timestamp:3365491593:1]-fragment{tcp:-1:True}(tamper{TCP:load:replace:}(tamper{TCP:options-md5header:replace:c5d576eca4e81fc5809d39945e2e9a3c},),)-|",1,[-10]
-10.0,"[TCP:chksum:32327]-tamper{TCP:seq:replace:1563632025}(tamper{TCP:load:corrupt}(tamper{TCP:options-altchksumopt:corrupt},),)-|",1,[-10]
-10.0,"[TCP:options-mss:60849]-tamper{TCP:options-eol:corrupt}(tamper{TCP:flags:corrupt},)-|",1,[-10]
-10.0,"[TCP:options-altchksum:155]-duplicate(,duplicate)-|",1,[-10]
-10.0,"[TCP:flags:FSUCN]-tamper{TCP:ack:corrupt}(tamper{TCP:dport:corrupt},)-|",1,[-10]
-10.0,"[TCP:options-uto:104]-fragment{tcp:-1:True}(,tamper{TCP:sport:corrupt})-|",1,[-10]
-10.0,"[TCP:seq:1109599854]-fragment{tcp:-1:False}(tamper{TCP:dataofs:replace:5},)-|",1,[-10]
-10.0,[TCP:flags:RA]-duplicate-|,1,[-10]
-10.0,"[TCP:options-mss:45303]-tamper{TCP:options-md5header:replace:afdc6e900d5ee6bcc1c7b0f76796f9d0}(tamper{TCP:sport:corrupt},)-|[TCP:options-sack:]-duplicate-|",1,[-10]
-10.0,"[TCP:options-mss:43249]-duplicate(,fragment{tcp:-1:True})-|",1,[-10]
-10.0,[TCP:chksum:57560:0]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksum:102:4]-fragment{tcp:-1:False}(duplicate,)-|",1,[-10]
-10.0,[TCP:ack:2521470794]-drop-|,1,[-10]
-10.0,[TCP:options-uto:250]-tamper{TCP:options-uto:corrupt}-|,1,[-10]
-10.0,"[TCP:options-md5header:6cba5cf9922c26003c3b5394ec7bd5ee]-duplicate(duplicate,tamper{TCP:seq:corrupt})-|",1,[-10]
-10.0,"[TCP:options-md5header:ab37218f2b29524229b9e2eb01e2ac6b]-fragment{tcp:-1:False}(,tamper{TCP:options-altchksum:replace:196})-|[TCP:options-sack:]-tamper{TCP:flags:corrupt}-|",1,[-10]
-10.0,"[TCP:sport:60212]-fragment{ip:-1:True}(tamper{TCP:urgptr:corrupt},)-|",1,[-10]
-10.0,"[TCP:options-mss:5054]-fragment{tcp:-1:True}(duplicate(duplicate,),)-|",1,[-10]
-10.0,"[TCP:flags:FSPUEC]-tamper{TCP:ack:replace:2189708518}(tamper{TCP:dport:replace:21597},)-|",1,[-10]
-10.0,"[TCP:options-uto:145:2]-fragment{tcp:-1:False}(tamper{TCP:reserved:corrupt},)-|",1,[-10]
-10.0,[TCP:dport:58641]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:urgptr:14647]-drop-|,1,[-10]
-10.0,[TCP:chksum:54767]-drop-|,1,[-10]
-10.0,"[TCP:options-wscale:56]-tamper{TCP:options-altchksumopt:replace:}(duplicate,)-|",1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:options-sackok:replace:})-|[TCP:urgptr:19237]-tamper{TCP:options-altchksum:replace:2}-|",1,[-10]
-10.0,[TCP:options-md5header:2ee9606c8574fe7c485ec2731c617da8]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,[TCP:dataofs:9:4]-tamper{TCP:dport:replace:30927}-|,1,[-10]
-10.0,[TCP:load:]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,[TCP:dataofs:1:2]-drop-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(drop,duplicate)-|[TCP:chksum:54375]-tamper{TCP:urgptr:replace:34119}-|",1,[-10]
-10.0,[TCP:dataofs:6]-drop-|,1,[-10]
-10.0,[TCP:load:]-tamper{TCP:chksum:corrupt}-|,1,[-10]
-10.0,[TCP:seq:2134737510]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:flags:R]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(fragment{tcp:-1:True}(fragment{tcp:-1:True},),)-|[TCP:flags:SRPUN]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:corrupt}(duplicate,)-|[TCP:flags:FSRPECN]-drop-|",1,[-10]
-10.0,[TCP:options-altchksum:24]-drop-|,1,[-10]
-10.0,[TCP:dport:22345]-duplicate-|,1,[-10]
-10.0,[TCP:sport:11695]-tamper{TCP:options-wscale:corrupt}-|,1,[-10]
-10.0,[TCP:dataofs:9]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,[TCP:window:100]-tamper{TCP:options-uto:corrupt}-|,1,[-10]
-10.0,[TCP:reserved:6]-tamper{TCP:options-wscale:corrupt}-|,1,[-10]
-10.0,[TCP:reserved:2:4]-tamper{TCP:urgptr:replace:50695}-|,1,[-10]
-10.0,[TCP:options-altchksum:213]-tamper{TCP:options-timestamp:replace:42550204}-|,1,[-10]
-10.0,[TCP:urgptr:52071]-drop-|,1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:options-uto:23]-tamper{TCP:options-sack:corrupt}-|,1,[-10]
-10.0,[TCP:dport:10138]-duplicate-|,1,[-10]
-10.0,[TCP:window:150:2]-tamper{TCP:options-mss:corrupt}-|,1,[-10]
-10.0,[TCP:seq:4245253632]-tamper{TCP:options-md5header:replace:e28e1a72916647828ea89082aa63c8bb}-|,1,[-10]
-10.0,[TCP:options-md5header:a07fc899117c61e19cf1750bdcf050e2]-tamper{TCP:seq:corrupt}-|,1,[-10]
-10.0,[TCP:reserved:2]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sack::0]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[-10]
-10.0,[TCP:options-md5header:7fb96131dbc9a77426e227f51e3d2322]-tamper{TCP:ack:replace:254281650}-|,1,[-10]
-10.0,[TCP:sport:57023]-drop-|,1,[-10]
-10.0,"[TCP:options-wscale:98]-duplicate(duplicate,)-|",1,[-10]
-10.0,[TCP:dport:26691]-tamper{TCP:dataofs:corrupt}-|,1,[-10]
-10.0,[TCP:options-md5header:c7e637132ef2a172344e89a0c93073b6]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:chksum:31505]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sack::0]-drop-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:sport:corrupt}-|[TCP:options-wscale:205]-duplicate-|,1,[-10]
-10.0,[TCP:urgptr:40748]-tamper{TCP:load:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:ack:corrupt}(tamper{TCP:load:corrupt}(tamper{TCP:options-sack:replace:},),)-|[TCP:window:140]-tamper{TCP:options-eol:replace:}-|",1,[-10]
-10.0,[TCP:flags:SA]-tamper{TCP:window:replace:80}-|,1,[-10]
-10.0,[TCP:load:8mnm8dds32]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-altchksum:248]-drop-|,1,[-10]
-10.0,[TCP:options-altchksum:213]-tamper{TCP:options-altchksum:replace:61}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-nop:corrupt}-|[TCP:options-altchksum:151:1]-tamper{TCP:window:replace:10}-|,1,[-10]
-10.0,[TCP:options-wscale:170:3]-duplicate-|,1,[-10]
-10.0,[TCP:options-mss:49660]-tamper{TCP:flags:corrupt}-|,1,[-10]
-10.0,[TCP:options-altchksum:49]-tamper{TCP:options-uto:replace:151}-|,1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(fragment{tcp:-1:True:5},)-|[TCP:flags:SPU]-drop-|",1,[-10]
-10.0,[TCP:seq:1757973030]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:reserved:0]-tamper{TCP:options-timestamp:replace:4229858781}-|[TCP:seq:3865338326]-fragment{tcp:-1:False}-|,1,[-10]
