Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,"[TCP:options-md5header:4b425ee6b18aff83bc76adbc25d20be6:3]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:options-nop:corrupt}(tamper{TCP:options-nop:corrupt}(tamper{TCP:dport:replace:8436},),),)-|[TCP:options-nop:]-|",1,[-1000]
-1000.0,[TCP:options-sack:]-|[TCP:options-eol:]-|,1,[-1000]
-20.0,"[TCP:sport:62825]-tamper{TCP:urgptr:corrupt}(tamper{TCP:options-altchksum:corrupt},)-|[TCP:reserved:6]-tamper{TCP:options-uto:replace:25}-|",1,[-20]
-20.0,"[TCP:urgptr:33353]-tamper{TCP:urgptr:corrupt}(drop,)-|[TCP:seq:3314982672]-duplicate-|",1,[-20]
-20.0,"[TCP:dport:40610]-tamper{TCP:options-sackok:corrupt}(duplicate,)-|[TCP:load:]-duplicate-|",1,[-20]
-20.0,"[TCP:options-wscale:78]-fragment{tcp:-1:False}(duplicate,)-|[TCP:flags:]-tamper{TCP:options-md5header:replace:7d597f5a406c319b021a8a1daff55263}-|",1,[-20]
-20.0,"[TCP:ack:3414926878]-tamper{TCP:chksum:corrupt}(tamper{TCP:chksum:corrupt},)-|[TCP:options-wscale:165:0]-tamper{TCP:options-altchksumopt:corrupt}-|",1,[-20]
-20.0,"[TCP:flags:RPN]-fragment{tcp:-1:True}(tamper{TCP:options-altchksumopt:corrupt},)-|[TCP:options-mss:18140]-tamper{TCP:urgptr:corrupt}-|",1,[-20]
-20.0,"[TCP:window:110]-tamper{TCP:options-mss:replace:40712}(tamper{TCP:options-altchksum:replace:6},)-|[TCP:dport:29899]-duplicate-|",1,[-20]
-20.0,"[TCP:reserved:3:3]-fragment{tcp:-1:True}(duplicate,)-|[TCP:options-uto:243]-drop-|",1,[-20]
-20.0,"[TCP:chksum:51534]-duplicate(tamper{TCP:chksum:replace:47316},)-|[TCP:load:]-duplicate-|",1,[-20]
-20.0,"[TCP:options-md5header:74cab4aea9fd519beca030b78a796673]-tamper{TCP:options-timestamp:replace:2539190879}(fragment{tcp:-1:True}(tamper{TCP:options-nop:corrupt},),)-|[TCP:dataofs:2]-tamper{TCP:chksum:corrupt}-|",1,[-20]
-10.0,[TCP:options-md5header:69f67ca48ed73cf6fe0c28fc14681db2]-drop-|,1,[-10]
-10.0,"[TCP:options-timestamp:540897054:4]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-altchksumopt:replace:},)-|",1,[-10]
-10.0,"[TCP:options-eol::3]-tamper{TCP:flags:replace:PUC}(duplicate,)-|[TCP:options-uto:182:1]-tamper{TCP:options-uto:corrupt}-|",1,[-10]
-10.0,[TCP:options-altchksum:159]-tamper{TCP:urgptr:corrupt}-|,1,[-10]
-10.0,"[TCP:reserved:7]-duplicate(tamper{TCP:options-timestamp:replace:3871932633},)-|",1,[-10]
-10.0,"[TCP:dataofs:15]-tamper{TCP:options-wscale:corrupt}(fragment{ip:-1:True},)-|",1,[-10]
-10.0,"[TCP:chksum:61422:3]-fragment{tcp:-1:False}(fragment{tcp:-1:True},tamper{TCP:options-sackok:corrupt})-|",1,[-10]
-10.0,"[TCP:options-md5header:5e0940a747646ac086b6191bdc98aa95]-tamper{TCP:options-timestamp:replace:2774943896}(tamper{TCP:options-sack:corrupt}(tamper{TCP:options-altchksumopt:corrupt},),)-|",1,[-10]
-10.0,[TCP:load:]-drop-|,1,[-10]
-10.0,"[TCP:options-wscale:116]-tamper{TCP:seq:replace:3128094527}(duplicate,)-|[TCP:options-altchksumopt:]-tamper{TCP:urgptr:corrupt}-|",1,[-10]
-10.0,"[TCP:options-md5header:3c3c09242401f13cdb1160ab56c129f1]-tamper{TCP:window:replace:100}(fragment{tcp:-1:True},)-|",1,[-10]
-10.0,"[TCP:seq:178267419]-fragment{tcp:-1:False}(tamper{TCP:chksum:corrupt},fragment{tcp:-1:True}(tamper{TCP:options-uto:corrupt},))-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:corrupt}(duplicate,)-|[TCP:dataofs:12]-duplicate-|",1,[-10]
-10.0,"[TCP:options-timestamp:99755153:0]-fragment{tcp:35:True}(tamper{TCP:options-uto:corrupt},)-|",1,[-10]
-10.0,"[TCP:urgptr:19800]-duplicate(tamper{TCP:options-mss:replace:47899},)-|",1,[-10]
-10.0,[TCP:reserved:1]-tamper{TCP:dataofs:replace:2}-|,1,[-10]
-10.0,"[TCP:seq:3748719420]-tamper{TCP:options-altchksumopt:replace:}(fragment{tcp:52:True:13},)-|",1,[-10]
-10.0,[TCP:sport:33565]-duplicate-|,1,[-10]
-10.0,"[TCP:options-wscale:15]-duplicate(fragment{tcp:-1:True:6},)-|",1,[-10]
-10.0,[TCP:dport:39743:0]-drop-|,1,[-10]
-10.0,"[TCP:options-mss:61523]-tamper{TCP:options-md5header:corrupt}(duplicate(tamper{TCP:options-nop:replace:},),)-|",1,[-10]
-10.0,"[TCP:urgptr:30584]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-md5header:corrupt},)-|",1,[-10]
-10.0,[TCP:dataofs:2]-duplicate-|,1,[-10]
-10.0,"[TCP:options-wscale:216]-tamper{TCP:window:replace:170}(duplicate,)-|",1,[-10]
-10.0,"[TCP:options-md5header:bb8fb9a02cffc38062374ac64bc16ea2]-fragment{tcp:-1:False}(tamper{TCP:chksum:replace:51820},tamper{TCP:flags:replace:RA})-|",1,[-10]
-10.0,[TCP:seq:877056636:1]-tamper{TCP:dport:corrupt}-|,1,[-10]
-10.0,"[TCP:options-wscale:5]-duplicate(,tamper{TCP:options-sack:replace:})-|",1,[-10]
-10.0,"[TCP:options-uto:68]-duplicate(duplicate,)-|",1,[-10]
-10.0,"[TCP:options-timestamp:3732914955]-duplicate(tamper{TCP:options-uto:corrupt},)-|[TCP:options-nop:]-tamper{TCP:reserved:replace:7}-|",1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(duplicate,)-|[TCP:chksum:40193]-duplicate-|",1,[-10]
-10.0,"[TCP:dataofs:15]-tamper{TCP:options-eol:replace:}(drop,)-|",1,[-10]
-10.0,[TCP:options-uto:132]-tamper{TCP:dport:replace:22577}-|,1,[-10]
-10.0,"[TCP:reserved:7:1]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-timestamp:corrupt},)-|",1,[-10]
-10.0,"[TCP:ack:3700203313]-tamper{TCP:load:corrupt}(duplicate,)-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(,duplicate)-|[TCP:options-altchksum:10]-tamper{TCP:options-sackok:corrupt}-|",1,[-10]
-10.0,[TCP:options-wscale:186]-tamper{TCP:urgptr:corrupt}-|,1,[-10]
-10.0,[TCP:sport:55699]-tamper{TCP:options-nop:corrupt}-|,1,[-10]
-10.0,[TCP:options-mss:25887]-duplicate-|,1,[-10]
-10.0,"[TCP:chksum:20363]-duplicate(,tamper{TCP:options-sack:corrupt})-|",1,[-10]
-10.0,"[TCP:dataofs:3]-tamper{TCP:seq:replace:3271672556}(fragment{tcp:-1:False},)-|[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:3987214289}-|",1,[-10]
-10.0,"[TCP:ack:2991872292]-tamper{TCP:chksum:corrupt}(duplicate,)-|",1,[-10]
-10.0,"[TCP:seq:2923145973]-fragment{tcp:-1:False}(tamper{TCP:options-mss:replace:31901},)-|",1,[-10]
-10.0,"[TCP:options-mss:64287]-tamper{TCP:flags:replace:AUCN}(fragment{tcp:57:False},)-|",1,[-10]
-10.0,"[TCP:options-altchksum:56:2]-duplicate(,tamper{TCP:window:replace:140})-|",1,[-10]
-10.0,[TCP:chksum:49778:3]-drop-|,1,[-10]
-10.0,[TCP:options-timestamp:4213680260]-tamper{TCP:options-sack:corrupt}-|,1,[-10]
-10.0,[TCP:options-timestamp:4064886308:1]-duplicate-|,1,[-10]
-10.0,"[TCP:ack:4264998881]-tamper{TCP:chksum:replace:55355}(tamper{TCP:options-eol:replace:},)-|",1,[-10]
-10.0,"[TCP:window:80]-tamper{TCP:flags:corrupt}(drop,)-|",1,[-10]
-10.0,[TCP:window:50:3]-tamper{TCP:options-sack:corrupt}-|,1,[-10]
-10.0,"[TCP:flags:FA]-duplicate(tamper{TCP:options-altchksum:corrupt},)-|",1,[-10]
-10.0,"[TCP:dport:41337]-tamper{TCP:options-sackok:replace:}(duplicate,)-|[TCP:options-nop:]-tamper{TCP:load:replace:__HTTP_REQUEST__}-|",1,[-10]
-10.0,"[TCP:options-wscale:48]-duplicate(duplicate(,tamper{TCP:urgptr:replace:41846}),)-|",1,[-10]
-10.0,"[TCP:sport:56665]-duplicate(duplicate(,tamper{TCP:chksum:replace:62313}),)-|",1,[-10]
-10.0,"[TCP:dataofs:12]-tamper{TCP:chksum:replace:47667}(tamper{TCP:window:replace:90}(tamper{TCP:options-sackok:corrupt},),)-|",1,[-10]
-10.0,"[TCP:dataofs:1:3]-fragment{tcp:-1:True}(tamper{TCP:chksum:replace:51654},fragment{tcp:-1:False})-|",1,[-10]
-10.0,[TCP:dport:11590]-drop-|,1,[-10]
-10.0,"[TCP:dport:2374]-tamper{TCP:seq:replace:1966818108}(tamper{TCP:options-wscale:corrupt},)-|",1,[-10]
-10.0,[TCP:options-wscale:100]-drop-|,1,[-10]
-10.0,"[TCP:chksum:39908]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-altchksum:corrupt}(duplicate,),)-|",1,[-10]
-10.0,"[TCP:dport:35271]-tamper{TCP:options-md5header:replace:57674e01ea55d76984a1501669317607}(drop,)-|",1,[-10]
-10.0,"[TCP:options-uto:90:4]-tamper{TCP:options-wscale:replace:1}(tamper{TCP:dport:corrupt},)-|",1,[-10]
-10.0,[TCP:flags:RPAN]-drop-|,1,[-10]
-10.0,[TCP:flags:S]-drop-|,1,[-10]
-10.0,"[TCP:sport:29969]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-sackok:replace:},)-|",1,[-10]
-10.0,"[TCP:load:__HTTP_REQUEST__]-fragment{tcp:-1:True}(tamper{TCP:options-altchksum:replace:50},)-|",1,[-10]
-10.0,[TCP:load:k268sx1jkk]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sack::3]-fragment{tcp:-1:False}(duplicate,)-|[TCP:window:180]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-wscale:10]-duplicate(,tamper{TCP:seq:corrupt})-|",1,[-10]
-10.0,[TCP:chksum:7942:1]-tamper{TCP:options-eol:replace:}-|,1,[-10]
-10.0,[TCP:options-mss:35213]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:sport:49602:2]-duplicate-|,1,[-10]
-10.0,"[TCP:sport:28977:1]-fragment{tcp:-1:True}(tamper{TCP:chksum:corrupt}(fragment{tcp:-1:False},),)-|",1,[-10]
-10.0,"[TCP:sport:46341]-tamper{TCP:load:corrupt}(duplicate(drop,),)-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:urgptr:replace:53673}(fragment{tcp:-1:False},)-|[TCP:options-altchksum:83]-tamper{TCP:options-sackok:corrupt}-|",1,[-10]
-10.0,[TCP:options-altchksum:150]-duplicate-|,1,[-10]
-10.0,"[TCP:options-uto:156]-fragment{tcp:-1:True}(,tamper{TCP:ack:corrupt})-|",1,[-10]
-10.0,[TCP:window:90]-tamper{TCP:options-nop:replace:}-|,1,[-10]
-10.0,"[TCP:options-eol::0]-fragment{tcp:-1:True}(drop,)-|[TCP:ack:3973450778]-drop-|",1,[-10]
-10.0,[TCP:load:__DNS_REQUEST__]-tamper{TCP:chksum:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop::0]-duplicate(,drop)-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(,duplicate)-|[TCP:options-uto:124]-duplicate-|",1,[-10]
-10.0,"[TCP:load::3]-fragment{tcp:-1:True}(tamper{TCP:options-timestamp:corrupt},)-|[TCP:options-nop:]-tamper{TCP:flags:corrupt}-|",1,[-10]
-10.0,"[TCP:sport:50343]-tamper{TCP:options-eol:corrupt}(tamper{TCP:options-uto:replace:190},)-|",1,[-10]
-10.0,"[TCP:dport:5181]-tamper{TCP:options-sack:replace:}(tamper{TCP:load:replace:rqmn38rvv1},)-|",1,[-10]
-10.0,"[TCP:options-altchksum:72]-tamper{TCP:window:replace:60}(tamper{TCP:chksum:corrupt}(fragment{tcp:-1:False:5},),)-|",1,[-10]
-10.0,"[TCP:ack:807326078]-fragment{tcp:-1:False}(tamper{TCP:chksum:corrupt},)-|",1,[-10]
-10.0,"[TCP:options-altchksum:44]-fragment{tcp:-1:False}(,drop)-|",1,[-10]
-10.0,[TCP:load:__HTTP_REQUEST__]-tamper{TCP:options-altchksum:replace:76}-|,1,[-10]
-10.0,"[TCP:sport:24971]-duplicate(,duplicate)-|",1,[-10]
-10.0,"[TCP:options-timestamp:3511366833]-tamper{TCP:ack:corrupt}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[-10]
-10.0,[TCP:urgptr:35149]-tamper{TCP:options-altchksumopt:replace:}-|,1,[-10]
-10.0,"[TCP:options-md5header:0e309c46c04f28ced862510185508df8]-tamper{TCP:options-mss:replace:39393}(tamper{TCP:chksum:corrupt},)-|",1,[-10]
-10.0,[TCP:dport:41761]-tamper{TCP:urgptr:corrupt}-|,1,[-10]
-10.0,"[TCP:seq:2700145134:3]-fragment{tcp:-1:False}(tamper{TCP:options-wscale:replace:253},duplicate)-|",1,[-10]
-10.0,[TCP:chksum:42621]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,"[TCP:dataofs:4]-duplicate(tamper{TCP:chksum:replace:43644},)-|",1,[-10]
-10.0,"[TCP:options-altchksum:195]-duplicate(drop,)-|[TCP:options-nop:]-duplicate-|",1,[-10]
-10.0,"[TCP:seq:172469131]-fragment{tcp:29:True:6}(,tamper{TCP:options-uto:corrupt})-|",1,[-10]
-10.0,"[TCP:options-uto:35]-tamper{TCP:options-sackok:replace:}(duplicate,)-|",1,[-10]
-10.0,[TCP:options-timestamp:919178394]-drop-|,1,[-10]
-10.0,"[TCP:flags:P]-tamper{TCP:window:corrupt}(tamper{TCP:ack:replace:4154066942},)-|",1,[-10]
-10.0,[TCP:urgptr:40224]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksum:169:1]-duplicate-|,1,[-10]
-10.0,"[TCP:options-wscale:25]-fragment{tcp:-1:False}(,tamper{TCP:options-mss:corrupt})-|",1,[-10]
-10.0,[TCP:ack:3912557264]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[-10]
-10.0,[TCP:options-uto:222]-duplicate-|,1,[-10]
-10.0,[TCP:ack:1619440112:1]-tamper{TCP:chksum:replace:29115}-|,1,[-10]
-10.0,"[TCP:seq:2334924076]-tamper{TCP:load:corrupt}(tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:options-eol:replace:},),)-|",1,[-10]
-10.0,[TCP:options-timestamp:2890750729:4]-tamper{TCP:dataofs:replace:11}-|,1,[-10]
-10.0,"[TCP:options-altchksum:241:4]-tamper{TCP:options-nop:replace:}(duplicate(,fragment{tcp:-1:False}),)-|",1,[-10]
-10.0,"[TCP:options-mss:32168]-fragment{tcp:-1:True:5}(,duplicate)-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:-1:True},)-|[TCP:flags:P]-drop-|",1,[-10]
-10.0,"[TCP:options-altchksum:16]-tamper{TCP:reserved:replace:4}(duplicate,)-|",1,[-10]
-10.0,[TCP:window:180:0]-duplicate-|,1,[-10]
-10.0,"[TCP:chksum:5286]-fragment{tcp:-1:False}(duplicate,)-|",1,[-10]
-10.0,[TCP:options-uto:64]-tamper{TCP:options-sack:replace:}-|,1,[-10]
-10.0,"[TCP:urgptr:22470]-duplicate(fragment{tcp:-1:False},)-|",1,[-10]
-10.0,[TCP:reserved:3:0]-drop-|,1,[-10]
-10.0,"[TCP:chksum:6221:2]-tamper{TCP:options-wscale:replace:174}(duplicate,)-|",1,[-10]
-10.0,[TCP:sport:56120:0]-tamper{TCP:chksum:replace:31224}-|,1,[-10]
-10.0,[TCP:urgptr:6222:1]-tamper{TCP:chksum:replace:7347}-|,1,[-10]
-10.0,"[TCP:reserved:5:4]-tamper{TCP:options-mss:replace:19013}(tamper{TCP:options-nop:corrupt}(fragment{tcp:-1:False},),)-|",1,[-10]
-10.0,"[TCP:ack:3113048223]-duplicate(,tamper{TCP:sport:corrupt})-|",1,[-10]
-10.0,[TCP:flags:FE]-duplicate-|,1,[-10]
-10.0,"[TCP:chksum:57294:2]-duplicate(,duplicate)-|",1,[-10]
-10.0,"[TCP:options-md5header:5e3f9b8627541ece8b318620985f36e3]-tamper{TCP:ack:replace:3774160721}(tamper{TCP:seq:replace:1769232507},)-|",1,[-10]
-10.0,[TCP:load:wk7bjjly15]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksum:220:4]-fragment{tcp:-1:False:5}(,duplicate)-|",1,[-10]
-10.0,[TCP:seq:2522714858]-drop-|,1,[-10]
-10.0,"[TCP:options-wscale:17]-tamper{TCP:options-timestamp:corrupt}(duplicate,)-|",1,[-10]
-10.0,"[TCP:reserved:6]-duplicate(fragment{tcp:54:False},)-|",1,[-10]
-10.0,"[TCP:dataofs:2]-tamper{TCP:flags:replace:SRPEC}(duplicate,)-|",1,[-10]
-10.0,"[TCP:flags:FSRPUC]-duplicate(,tamper{TCP:chksum:corrupt})-|",1,[-10]
-10.0,"[TCP:options-altchksum:96]-tamper{TCP:options-sack:replace:}(tamper{TCP:chksum:replace:16003},)-|",1,[-10]
-10.0,[TCP:window:170:1]-duplicate-|,1,[-10]
-10.0,[TCP:options-wscale:227:3]-tamper{TCP:seq:replace:2528805948}-|,1,[-10]
-10.0,"[TCP:sport:65093]-fragment{ip:-1:True}(,tamper{TCP:options-nop:corrupt})-|",1,[-10]
-10.0,"[TCP:options-uto:252]-duplicate(,fragment{tcp:-1:False}(tamper{TCP:options-wscale:corrupt},))-|",1,[-10]
-10.0,[TCP:options-mss:57757]-drop-|,1,[-10]
-10.0,[TCP:load:]-tamper{TCP:options-timestamp:corrupt}-|,1,[-10]
-10.0,"[TCP:seq:3411673008]-fragment{tcp:-1:True}(drop,)-|[TCP:options-eol:]-duplicate-|",1,[-10]
-10.0,"[TCP:reserved:4:3]-tamper{TCP:options-nop:corrupt}(drop,)-|",1,[-10]
-10.0,[TCP:options-timestamp:2717503183]-duplicate-|,1,[-10]
-10.0,[TCP:ack:637908272]-tamper{TCP:options-sackok:corrupt}-|,1,[-10]
-10.0,"[TCP:seq:633965162:2]-tamper{TCP:urgptr:replace:47235}(fragment{tcp:-1:False},)-|",1,[-10]
-10.0,[TCP:seq:505509195:1]-tamper{TCP:reserved:corrupt}-|,1,[-10]
-10.0,"[TCP:dport:15213]-fragment{tcp:8:True}(duplicate,)-|",1,[-10]
-10.0,"[TCP:load:__DNS_REQUEST__]-duplicate(tamper{TCP:chksum:corrupt},tamper{TCP:flags:corrupt})-|",1,[-10]
-10.0,"[TCP:load:__HTTP_REQUEST__]-tamper{TCP:dataofs:corrupt}(tamper{TCP:dataofs:replace:8},)-|",1,[-10]
-10.0,"[TCP:options-mss:48094]-tamper{TCP:reserved:replace:0}(tamper{TCP:options-timestamp:replace:1809803226}(drop,),)-|",1,[-10]
-10.0,"[TCP:sport:7078]-duplicate(tamper{TCP:chksum:corrupt}(tamper{TCP:options-md5header:replace:7578668f4dfb3c0f002c2f9f685607bc},),)-|",1,[-10]
-10.0,"[TCP:options-wscale:235]-tamper{TCP:options-md5header:replace:ac8c9c73cc9e028eaa9787005af572f2}(duplicate(,duplicate),)-|",1,[-10]
-10.0,[TCP:window:120]-tamper{TCP:dport:corrupt}-|,1,[-10]
-10.0,"[TCP:seq:1048992696]-duplicate(tamper{TCP:dataofs:replace:10},tamper{TCP:load:replace:270zuh686a})-|",1,[-10]
-10.0,"[TCP:urgptr:44258:3]-tamper{TCP:options-mss:replace:37824}(tamper{TCP:ack:corrupt},)-|",1,[-10]
-10.0,"[TCP:urgptr:8746]-duplicate(fragment{tcp:-1:False},)-|",1,[-10]
-10.0,[TCP:dataofs:11:0]-tamper{TCP:sport:replace:58819}-|,1,[-10]
-10.0,"[TCP:sport:24294:1]-tamper{TCP:window:corrupt}(duplicate(drop,),)-|",1,[-10]
-10.0,[TCP:flags:FA]-drop-|,1,[-10]
-10.0,[TCP:window:190]-tamper{TCP:dataofs:corrupt}-|,1,[-10]
-10.0,[TCP:dataofs:11]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-timestamp:3554867429]-tamper{TCP:ack:replace:1464099192}-|,1,[-10]
-10.0,[TCP:seq:1415607063]-duplicate-|,1,[-10]
-10.0,[TCP:seq:2287853810]-duplicate-|,1,[-10]
-10.0,[TCP:load:]-tamper{TCP:dataofs:corrupt}-|,1,[-10]
-10.0,[TCP:options-wscale:63:0]-tamper{TCP:seq:replace:2617446101}-|,1,[-10]
-10.0,[TCP:dataofs:4]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-timestamp:3554867429]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksum:161]-tamper{TCP:options-altchksum:replace:100}-|,1,[-10]
-10.0,[TCP:load:go2yxinbbu]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-uto:46:0]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}-|[TCP:sport:36883]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(,drop)-|[TCP:load:__HTTP_REQUEST__:1]-duplicate-|",1,[-10]
-10.0,[TCP:ack:1938183720]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:urgptr:20863]-drop-|,1,[-10]
-10.0,[TCP:urgptr:4466]-tamper{TCP:options-timestamp:corrupt}-|,1,[-10]
-10.0,[TCP:window:170]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:seq:633965162:2]-tamper{TCP:urgptr:replace:47235}(fragment{tcp:-1:False}(tamper{TCP:reserved:corrupt},),)-|",1,[-10]
-10.0,[TCP:dataofs:4]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:seq:1337596044]-tamper{TCP:reserved:replace:5}-|,1,[-10]
-10.0,[TCP:options-altchksum:20]-tamper{TCP:reserved:replace:2}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-eol:corrupt}(tamper{TCP:ack:corrupt},)-|[TCP:seq:3441483618]-duplicate-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}-|[TCP:dataofs:5]-duplicate-|,1,[-10]
-10.0,[TCP:seq:929779670]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-altchksum:20]-duplicate-|,1,[-10]
-10.0,[TCP:options-wscale:182]-tamper{TCP:dataofs:replace:1}-|,1,[-10]
-10.0,[TCP:dport:19373]-duplicate-|,1,[-10]
-10.0,"[TCP:dataofs:10]-tamper{TCP:load:replace:36h1i14i1p}(drop,)-|",1,[-10]
-10.0,[TCP:options-sack:]-fragment{tcp:-1:True}-|[TCP:dport:36140]-tamper{TCP:options-timestamp:corrupt}-|,1,[-10]
-10.0,[TCP:flags:A]-tamper{TCP:options-wscale:corrupt}-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-uto:replace:253}-|[TCP:load:__DNS_REQUEST__]-duplicate-|,1,[-10]
-10.0,[TCP:options-wscale:251:2]-duplicate-|,1,[-10]
-10.0,[TCP:reserved:2]-tamper{TCP:dport:corrupt}-|,1,[-10]
-10.0,[TCP:dport:60628]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:reserved:6]-tamper{TCP:ack:corrupt}-|,1,[-10]
-10.0,[TCP:sport:27835]-duplicate-|,1,[-10]
-10.0,[TCP:flags:SPAE]-tamper{TCP:window:replace:80}-|,1,[-10]
-10.0,[TCP:load:0l7iljb680]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksum:4]-duplicate-|,1,[-10]
-10.0,[TCP:reserved:6]-tamper{TCP:options-eol:replace:}-|,1,[-10]
-10.0,[TCP:dataofs:10]-tamper{TCP:options-wscale:replace:201}-|,1,[-10]
-10.0,[TCP:dport:53203]-duplicate-|,1,[-10]
-10.0,[TCP:load:__HTTP_REQUEST__]-tamper{TCP:flags:replace:FSPEC}-|,1,[-10]
-10.0,[TCP:load:__DNS_REQUEST__:3]-tamper{TCP:options-altchksum:corrupt}-|,1,[-10]
-10.0,[TCP:dport:16863]-tamper{TCP:options-wscale:corrupt}-|,1,[-10]
-10.0,[TCP:dport:50409]-duplicate-|,1,[-10]
-10.0,[TCP:dport:5537]-duplicate-|,1,[-10]
-10.0,[TCP:seq:4245656900]-duplicate-|,1,[-10]
-10.0,[TCP:load:__DNS_REQUEST__:3]-tamper{TCP:urgptr:corrupt}-|,1,[-10]
-10.0,[TCP:options-wscale:185]-drop-|,1,[-10]
