Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-sackok::0]-|[TCP:options-eol:]-|,1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-duplicate(drop,drop)-|",1,[-1000]
-1000.0,[TCP:options-nop::0]-duplicate-|[TCP:options-nop:]-drop-|,1,[-1000]
-1000.0,"[TCP:options-nop::0]-duplicate(duplicate,)-|[TCP:options-nop:]-|",1,[-1000]
-1000.0,[TCP:reserved:5]-duplicate-|[TCP:options-eol:]-drop-|,1,[-1000]
-19.289,"[TCP:dataofs:12]-fragment{tcp:-1:False}(fragment{tcp:-1:False},)-|[TCP:options-uto:245]-tamper{TCP:options-md5header:corrupt}-|",1,[-19.289]
-19.289,"[TCP:options-mss:55567]-tamper{TCP:options-sackok:replace:}(tamper{TCP:options-wscale:replace:59},)-|[TCP:options-uto:134]-duplicate-|",1,[-19.289]
-19.289,"[TCP:options-altchksum:210]-tamper{TCP:options-md5header:replace:e43a39fbfcf75954120c8f54a4d8285b}(fragment{tcp:-1:False},)-|[TCP:ack:2405464106]-tamper{TCP:options-md5header:corrupt}-|",1,[-19.289]
-19.289,"[TCP:reserved:2]-tamper{TCP:flags:corrupt}(duplicate,)-|[TCP:ack:2504881]-tamper{TCP:options-nop:corrupt}-|",1,[-19.289]
-19.289,"[TCP:options-timestamp:3705186491]-duplicate(tamper{TCP:dataofs:replace:1},)-|[TCP:flags:PAECN]-duplicate-|",1,[-19.289]
-19.289,[TCP:reserved:1]-drop-|[TCP:flags:P]-tamper{TCP:options-nop:replace:}-|,1,[-19.289]
-19.289,"[TCP:load:__DNS_REQUEST__]-tamper{TCP:options-sackok:replace:}(tamper{TCP:window:corrupt},)-|[TCP:chksum:43648]-fragment{tcp:-1:True}-|",1,[-19.289]
-19.289,"[TCP:options-wscale:200]-duplicate(tamper{TCP:chksum:replace:60605},)-|[TCP:options-wscale:242:3]-tamper{TCP:window:replace:180}-|",1,[-19.289]
-19.289,"[TCP:ack:982698894:2]-tamper{TCP:seq:replace:1236530841}(tamper{TCP:options-mss:corrupt},)-|[TCP:options-uto:4]-tamper{TCP:window:replace:130}-|",1,[-19.289]
-19.289,"[TCP:options-md5header:82a05259a232709e33b59a3922dd819b]-duplicate(,duplicate)-|[TCP:options-timestamp:435468795]-drop-|",1,[-19.289]
-19.289,"[TCP:dataofs:7]-duplicate(fragment{tcp:-1:False},)-|[TCP:options-md5header:033c2a57c3523f7991d362cb7d3c4d2d]-fragment{tcp:-1:True}-|",1,[-19.289]
-19.289,[TCP:options-timestamp:1487862590]-|[TCP:ack:3599245654]-tamper{TCP:chksum:replace:6407}-|,1,[-19.289]
-19.289,[TCP:load:__DNS_REQUEST__]-fragment{tcp:-1:True}-|[TCP:window:180]-fragment{tcp:-1:True}-|,1,[-19.289]
-19.289,[TCP:load:__HTTP_REQUEST__]-|[TCP:urgptr:23116]-drop-|,1,[-19.289]
-10.0,"[TCP:window:160]-tamper{TCP:options-wscale:corrupt}(duplicate(,fragment{tcp:-1:False}),)-|",1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(,duplicate)-|[TCP:window:30]-tamper{TCP:options-sack:replace:}-|",1,[-10]
-10.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(,tamper{TCP:seq:corrupt})-|[TCP:options-mss:8871]-tamper{TCP:options-md5header:corrupt}-|",1,[-10]
-10.0,[TCP:options-md5header:eb5291a8b88f2d9e4f29c58a710adc49:2]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:replace:}(duplicate,)-|[TCP:seq:2526220412]-tamper{TCP:options-mss:replace:2517}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-fragment{tcp:14:True:7}-|[TCP:window:110]-duplicate-|,1,[-10]
-10.0,[TCP:options-md5header:86bf4c20fbe69c71e8d0e02f1ca175f6]-tamper{TCP:load:replace:}-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(drop,)-|[TCP:options-uto:50]-duplicate-|",1,[-10]
-10.0,[TCP:dataofs:4]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(drop,duplicate)-|[TCP:options-wscale:239]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}(duplicate,)-|[TCP:window:90]-duplicate-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:seq:corrupt}-|[TCP:load:__DNS_REQUEST__]-tamper{TCP:reserved:corrupt}-|,1,[-10]
-10.0,[TCP:options-nop:]-duplicate-|[TCP:dataofs:3]-drop-|,1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:options-altchksum:231]-tamper{TCP:load:replace:jly165h6xa}-|,1,[-10]
-10.0,[TCP:window:90]-tamper{TCP:urgptr:corrupt}-|[TCP:window:20]-tamper{TCP:options-sack:replace:}-|,1,[-10]
-10.0,"[TCP:reserved:5]-tamper{TCP:options-uto:replace:134}(tamper{TCP:seq:corrupt},)-|[TCP:options-altchksum:154:3]-tamper{TCP:ack:replace:1693094097}-|",1,[-10]
-10.0,"[TCP:options-nop::0]-tamper{TCP:seq:corrupt}(duplicate,)-|[TCP:dataofs:6]-tamper{TCP:options-uto:corrupt}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}-|[TCP:urgptr:4605]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:chksum:18872]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-nop::0]-tamper{TCP:seq:corrupt}(tamper{TCP:chksum:replace:31311},)-|[TCP:options-md5header:58d0ac06bf44e48cb67f99505d2d7a52:1]-tamper{TCP:options-wscale:corrupt}-|",1,[-10]
-10.0,[TCP:window:90]-tamper{TCP:options-nop:replace:}-|[TCP:options-mss:63768]-tamper{TCP:options-md5header:replace:7a265ae8a3c1e0ed8b60e46f9ddfa1ec}-|,1,[-10]
-10.0,"[TCP:options-nop::0]-tamper{TCP:options-nop:corrupt}(fragment{tcp:-1:True},)-|[TCP:options-timestamp:268394681]-duplicate-|",1,[-10]
-10.0,[TCP:options-nop::0]-tamper{TCP:options-sackok:corrupt}-|[TCP:seq:173562427:2]-drop-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(drop,)-|[TCP:options-timestamp:1907545368]-tamper{TCP:window:corrupt}-|",1,[-10]
-10.0,"[TCP:chksum:19311:3]-tamper{TCP:urgptr:corrupt}(duplicate,)-|[TCP:dport:34703:1]-duplicate-|",1,[-10]
-10.0,[TCP:options-timestamp:1017508689]-duplicate-|,1,[-10]
-10.0,"[TCP:options-nop::0]-tamper{TCP:options-altchksumopt:corrupt}(fragment{tcp:-1:True:40},)-|[TCP:window:110]-tamper{TCP:reserved:replace:4}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:window:corrupt})-|[TCP:flags:SRPUEC]-tamper{TCP:sport:replace:7048}-|",1,[-10]
-10.0,"[TCP:options-nop::0]-tamper{TCP:window:corrupt}(tamper{TCP:sport:corrupt},)-|[TCP:seq:1640812468]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(drop,)-|[TCP:dport:986]-tamper{TCP:urgptr:replace:30143}-|",1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:reserved:7]-tamper{TCP:seq:corrupt}-|,1,[-10]
-10.0,[TCP:options-nop::0]-|[TCP:load:2unga6ukq3]-duplicate-|,1,[-10]
-10.0,"[TCP:options-nop::0]-tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:True},)-|[TCP:sport:10081]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-nop::0]-|[TCP:window:110:3]-tamper{TCP:options-timestamp:replace:4201317643}-|,1,[-10]
-10.0,"[TCP:options-sackok::0]-duplicate(duplicate(fragment{ip:-1:False:5},tamper{TCP:dport:corrupt}),)-|[TCP:sport:1651]-tamper{TCP:load:replace:bx0s2c2hw6}-|",1,[-10]
-10.0,"[TCP:options-nop::0]-tamper{TCP:seq:corrupt}(tamper{TCP:urgptr:corrupt}(duplicate(tamper{TCP:sport:corrupt},tamper{TCP:seq:replace:3918063843}),),)-|[TCP:options-md5header:cb936740703fb3475f7b0bfc72d718df]-duplicate-|",1,[-10]
-10.0,[TCP:urgptr:15738:4]-|[TCP:sport:18917]-tamper{TCP:window:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksum:252:3]-tamper{TCP:window:corrupt}(fragment{tcp:-1:False},)-|[TCP:ack:3302381005]-tamper{TCP:chksum:replace:48807}-|",1,[-10]
-10.0,"[TCP:options-sackok::0]-duplicate(tamper{TCP:reserved:corrupt},duplicate(duplicate(fragment{tcp:-1:False},),))-|[TCP:dataofs:8]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-nop::0]-duplicate-|[TCP:options-sack:]-duplicate-|[TCP:load::3]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksum:252:3]-tamper{TCP:window:corrupt}-|[TCP:dport:58244]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(,drop)-|[TCP:dport:52841]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:options-wscale:204]-tamper{TCP:options-sack:replace:}-|,1,[-10]
-10.0,"[TCP:options-nop::0]-tamper{TCP:window:corrupt}(fragment{tcp:-1:False},)-|[TCP:dataofs:6]-tamper{TCP:options-altchksumopt:replace:}-|",1,[-10]
-10.0,[TCP:options-nop::0]-tamper{TCP:reserved:replace:3}-|[TCP:window:180]-tamper{TCP:window:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop::0]-tamper{TCP:options-wscale:replace:54}(duplicate,)-|[TCP:dport:28851]-tamper{TCP:options-nop:replace:}-|",1,[-10]
-10.0,[TCP:options-nop::0]-tamper{TCP:window:corrupt}-|[TCP:window:190]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:window:corrupt}(tamper{TCP:reserved:replace:7}(duplicate,),)-|[TCP:flags:FAN]-duplicate-|",1,[-10]
-10.0,[TCP:options-sackok::0]-|[TCP:chksum:10555]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:options-wscale:238]-tamper{TCP:options-eol:corrupt}-|,1,[-10]
-10.0,[TCP:options-timestamp:277811013]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:dport:2234:0]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok::0]-duplicate(drop,)-|[TCP:sport:8388]-tamper{TCP:options-md5header:replace:e64861bf51a167bccfb3217d891a243b}-|",1,[-10]
-10.0,[TCP:options-sackok::0]-tamper{TCP:options-sackok:replace:}-|[TCP:options-mss:2980]-duplicate-|,1,[-10]
-10.0,"[TCP:options-nop::0]-fragment{tcp:-1:True}(tamper{TCP:options-sackok:replace:},)-|[TCP:flags:FSPE]-fragment{tcp:-1:False}-|",1,[-10]
-9.645,"[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}(duplicate,)-|[TCP:ack:154708379]-tamper{TCP:options-timestamp:replace:1439723526}-|",1,[-9.645]
-9.645,"[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}(duplicate,)-|[TCP:urgptr:58212]-duplicate-|",1,[-9.645]
-9.526,"[TCP:options-altchksumopt:]-duplicate(duplicate,)-|[TCP:window:10:3]-tamper{TCP:sport:replace:19029}-|",1,[-9.526]
-9.386,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:replace:2241745502}(tamper{TCP:options-eol:corrupt},)-|[TCP:load:__DNS_REQUEST__]-drop-|",1,[-9.386]
-9.341,"[TCP:options-sack:]-duplicate(tamper{TCP:options-timestamp:replace:2178541552},)-|[TCP:urgptr:22748]-tamper{TCP:options-sack:replace:}-|",1,[-9.341]
-9.336,"[TCP:options-sackok:]-duplicate(tamper{TCP:window:corrupt}(tamper{TCP:options-altchksum:corrupt}(duplicate,),),)-|[TCP:options-mss:14345]-tamper{TCP:options-wscale:replace:232}-|",1,[-9.336]
-9.325,[TCP:chksum:65485]-|[TCP:options-nop:]-tamper{TCP:options-sackok:replace:}-|,1,[-9.325]
-9.308,"[TCP:options-nop:]-duplicate(tamper{TCP:options-nop:replace:},)-|[TCP:options-mss:5793]-tamper{TCP:options-eol:corrupt}-|",1,[-9.308]
-9.289,"[TCP:options-eol:]-tamper{TCP:window:corrupt}(duplicate,)-|[TCP:options-uto:28]-drop-|",1,[-9.289]
-9.289,"[TCP:options-md5header:43b7d67f84b13010fda6dac6ac8513ba]-duplicate(,drop)-|",1,[-9.289]
-9.289,"[TCP:window:80]-tamper{TCP:options-timestamp:replace:3618930361}(tamper{TCP:flags:replace:PAUEN},)-|",1,[-9.289]
-9.289,"[TCP:reserved:5]-duplicate(,tamper{TCP:sport:corrupt})-|",1,[-9.289]
-9.289,"[TCP:options-uto:91:4]-duplicate(tamper{TCP:reserved:corrupt},)-|",1,[-9.289]
-9.289,"[TCP:options-md5header:ea9490af125612f29904604662859ea6]-tamper{TCP:reserved:corrupt}(duplicate(tamper{TCP:ack:replace:2879392288},),)-|",1,[-9.289]
-9.289,"[TCP:options-wscale:141]-duplicate(tamper{TCP:sport:replace:41279}(duplicate,),)-|",1,[-9.289]
-9.289,"[TCP:chksum:59225:0]-tamper{TCP:options-uto:replace:231}(tamper{TCP:options-nop:corrupt},)-|",1,[-9.289]
-9.289,"[TCP:window:150]-duplicate(tamper{TCP:ack:replace:2812699666},duplicate)-|",1,[-9.289]
-9.289,[TCP:urgptr:25174]-tamper{TCP:options-sack:replace:}-|,1,[-9.289]
-9.289,[TCP:options-timestamp:1509364585]-drop-|,1,[-9.289]
-9.289,"[TCP:options-altchksum:205]-tamper{TCP:dataofs:replace:4}(duplicate(tamper{TCP:dataofs:replace:8},drop),)-|",1,[-9.289]
-9.289,[TCP:chksum:61016]-duplicate-|,1,[-9.289]
-9.289,[TCP:options-wscale:194:0]-drop-|,1,[-9.289]
-9.289,"[TCP:ack:278840120]-tamper{TCP:options-altchksum:replace:56}(drop,)-|",1,[-9.289]
-9.289,"[TCP:urgptr:3527]-tamper{TCP:flags:replace:A}(drop,)-|",1,[-9.289]
-9.289,"[TCP:options-mss:32970]-fragment{tcp:-1:True:46}(,fragment{tcp:-1:True})-|",1,[-9.289]
-9.289,[TCP:options-mss:43543]-tamper{TCP:options-uto:replace:150}-|,1,[-9.289]
-9.289,[TCP:dataofs:8]-fragment{tcp:-1:True}-|,1,[-9.289]
-9.289,"[TCP:urgptr:13005]-tamper{TCP:flags:replace:FPUECN}(tamper{TCP:sport:corrupt},)-|",1,[-9.289]
-9.289,"[TCP:dataofs:4:2]-tamper{TCP:load:replace:fqw50b5m6b}(duplicate,)-|",1,[-9.289]
-9.289,[TCP:options-uto:227]-duplicate-|,1,[-9.289]
-9.289,"[TCP:reserved:2]-duplicate(,tamper{TCP:dport:replace:51499})-|",1,[-9.289]
-9.289,"[TCP:flags:R:2]-duplicate(tamper{TCP:seq:replace:3302480744},)-|",1,[-9.289]
-9.289,[TCP:options-uto:170:3]-fragment{tcp:-1:False}-|,1,[-9.289]
-9.289,"[TCP:seq:4080092213:2]-tamper{TCP:sport:replace:8626}(tamper{TCP:load:corrupt},)-|",1,[-9.289]
-9.289,[TCP:dataofs:10]-tamper{TCP:options-sack:replace:}-|,1,[-9.289]
-9.289,"[TCP:options-timestamp:2041302849]-tamper{TCP:ack:corrupt}(duplicate(tamper{TCP:chksum:corrupt},),)-|",1,[-9.289]
-9.289,"[TCP:sport:58115]-fragment{tcp:-1:False}(duplicate,)-|",1,[-9.289]
-9.289,"[TCP:options-uto:139:3]-fragment{tcp:-1:True}(,tamper{TCP:dataofs:replace:9})-|",1,[-9.289]
-9.289,"[TCP:load:]-tamper{TCP:options-md5header:replace:aa710987094eff442b218f77c3f01d91}(tamper{TCP:options-mss:corrupt},)-|",1,[-9.289]
-9.289,"[TCP:chksum:60595]-tamper{TCP:dport:corrupt}(tamper{TCP:seq:corrupt}(tamper{TCP:options-sackok:replace:},),)-|",1,[-9.289]
-9.289,[TCP:options-mss:4660]-duplicate-|,1,[-9.289]
-9.289,"[TCP:urgptr:50960]-duplicate(,duplicate(,tamper{TCP:sport:corrupt}))-|",1,[-9.289]
-9.289,[TCP:options-timestamp:1512223216]-drop-|,1,[-9.289]
-9.289,"[TCP:urgptr:23682]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[-9.289]
-9.289,[TCP:options-altchksum:59:0]-tamper{TCP:options-md5header:corrupt}-|,1,[-9.289]
-9.289,[TCP:load:__HTTP_REQUEST__]-fragment{tcp:-1:True}-|,1,[-9.289]
-9.289,[TCP:window:170]-duplicate-|,1,[-9.289]
-9.289,"[TCP:seq:1763789705]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:options-altchksum:replace:29},)-|",1,[-9.289]
-9.289,[TCP:options-timestamp:2881427774]-tamper{TCP:reserved:replace:4}-|,1,[-9.289]
-9.289,"[TCP:options-altchksum:138:1]-fragment{ip:-1:False}(fragment{tcp:-1:False},)-|",1,[-9.289]
-9.289,"[TCP:options-timestamp:2697785927]-duplicate(,duplicate)-|",1,[-9.289]
-9.289,"[TCP:options-mss:20090]-tamper{TCP:options-wscale:replace:48}(duplicate,)-|",1,[-9.289]
-9.289,"[TCP:window:30]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-timestamp:corrupt},)-|",1,[-9.289]
-9.289,"[TCP:options-wscale:12:2]-fragment{tcp:-1:False}(,duplicate)-|",1,[-9.289]
-9.289,[TCP:options-wscale:222:0]-duplicate-|,1,[-9.289]
-9.289,[TCP:dport:56981:2]-tamper{TCP:options-sackok:replace:}-|,1,[-9.289]
-9.289,[TCP:options-timestamp:663455573]-duplicate-|,1,[-9.289]
-9.289,"[TCP:options-timestamp:2956229240]-duplicate(,fragment{tcp:-1:False})-|",1,[-9.289]
-9.289,"[TCP:seq:3263997883]-tamper{TCP:options-sack:corrupt}(tamper{TCP:options-sack:replace:},)-|",1,[-9.289]
-9.289,"[TCP:chksum:43711:2]-tamper{TCP:load:replace:__HTTP_REQUEST__}(fragment{tcp:-1:True}(duplicate,),)-|",1,[-9.289]
-9.289,"[TCP:urgptr:31051]-duplicate(drop,)-|",1,[-9.289]
-9.289,[TCP:options-uto:103]-duplicate-|,1,[-9.289]
-9.289,[TCP:sport:11328]-tamper{TCP:load:replace:}-|,1,[-9.289]
-9.289,"[TCP:urgptr:17886]-tamper{TCP:flags:corrupt}(duplicate(fragment{tcp:-1:False},),)-|",1,[-9.289]
-9.289,"[TCP:seq:3057846989]-tamper{TCP:ack:corrupt}(fragment{ip:-1:False:5},)-|",1,[-9.289]
-9.289,[TCP:flags:FSUECN]-tamper{TCP:options-timestamp:corrupt}-|,1,[-9.289]
-9.289,"[TCP:options-uto:86]-duplicate(,tamper{TCP:urgptr:replace:48609})-|",1,[-9.289]
-9.289,[TCP:window:110]-tamper{TCP:options-altchksum:replace:190}-|,1,[-9.289]
-9.289,"[TCP:options-wscale:88]-tamper{TCP:ack:replace:2273125614}(drop,)-|",1,[-9.289]
-9.289,"[TCP:chksum:52849]-tamper{TCP:reserved:corrupt}(fragment{tcp:37:True:31},)-|",1,[-9.289]
-9.289,"[TCP:options-md5header:c15154d0daedca954df7b55839641220]-tamper{TCP:options-sackok:corrupt}(duplicate(,tamper{TCP:flags:corrupt}),)-|",1,[-9.289]
-9.289,[TCP:dport:65028]-tamper{TCP:chksum:corrupt}-|,1,[-9.289]
-9.289,[TCP:options-md5header:b5470d93c29c7570e6fc34d3a201cfb7]-drop-|,1,[-9.289]
-9.289,[TCP:dataofs:1]-drop-|,1,[-9.289]
-9.289,[TCP:options-uto:150]-tamper{TCP:dport:corrupt}-|,1,[-9.289]
-9.289,"[TCP:options-wscale:44]-duplicate(,tamper{TCP:dataofs:replace:15})-|",1,[-9.289]
-9.289,"[TCP:options-wscale:187]-fragment{ip:-1:True:5}(,tamper{TCP:dataofs:replace:6})-|",1,[-9.289]
-9.289,"[TCP:ack:4067955394]-fragment{tcp:-1:False}(,tamper{TCP:window:replace:30})-|",1,[-9.289]
-9.289,[TCP:dport:63285:3]-tamper{TCP:options-timestamp:corrupt}-|,1,[-9.289]
-9.289,"[TCP:options-timestamp:929097742]-duplicate(duplicate,tamper{TCP:ack:replace:1470854631})-|",1,[-9.289]
-9.289,"[TCP:flags:FSAN]-fragment{tcp:-1:True}(fragment{tcp:-1:False},)-|",1,[-9.289]
-9.289,"[TCP:seq:995792943]-tamper{TCP:sport:corrupt}(fragment{tcp:17:True},)-|",1,[-9.289]
-9.289,"[TCP:window:130]-duplicate(tamper{TCP:options-uto:corrupt},tamper{TCP:load:corrupt})-|",1,[-9.289]
-9.289,[TCP:options-altchksum:162]-duplicate-|,1,[-9.289]
-9.289,[TCP:options-uto:5]-tamper{TCP:options-md5header:corrupt}-|,1,[-9.289]
-9.289,"[TCP:reserved:6]-tamper{TCP:sport:corrupt}(tamper{TCP:window:corrupt},)-|",1,[-9.289]
-9.289,[TCP:urgptr:50299]-drop-|,1,[-9.289]
-9.289,[TCP:ack:3078902414]-duplicate-|,1,[-9.289]
-9.289,"[TCP:chksum:49284]-tamper{TCP:dataofs:replace:5}(duplicate,)-|",1,[-9.289]
-9.289,[TCP:options-altchksum:218]-tamper{TCP:options-mss:corrupt}-|,1,[-9.289]
-9.289,[TCP:options-uto:86]-duplicate-|,1,[-9.289]
-9.289,"[TCP:ack:1659217178]-duplicate(,duplicate)-|",1,[-9.289]
-9.289,"[TCP:options-altchksum:81]-duplicate(,fragment{tcp:-1:True})-|",1,[-9.289]
-9.289,[TCP:options-mss:33221]-duplicate-|,1,[-9.289]
-9.289,[TCP:flags:FRUECN]-tamper{TCP:reserved:corrupt}-|,1,[-9.289]
-9.289,[TCP:options-mss:54132]-fragment{tcp:-1:True}-|,1,[-9.289]
-9.289,[TCP:urgptr:8291]-duplicate-|,1,[-9.289]
-9.289,"[TCP:options-altchksum:187]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-sackok:replace:},)-|",1,[-9.289]
-9.289,[TCP:sport:20485]-drop-|,1,[-9.289]
-9.289,[TCP:options-mss:55309]-drop-|,1,[-9.289]
-9.289,[TCP:options-altchksum:246]-drop-|,1,[-9.289]
-9.289,[TCP:load:__DNS_REQUEST__]-fragment{tcp:-1:False}-|,1,[-9.289]
-9.289,"[TCP:urgptr:46472:2]-tamper{TCP:seq:replace:3935536059}(drop,)-|",1,[-9.289]
-9.289,"[TCP:options-md5header:adaf4d8b3b580a0e290d0e4ae1215ad4]-duplicate(tamper{TCP:options-timestamp:corrupt},)-|",1,[-9.289]
-9.289,"[TCP:options-uto:199]-duplicate(duplicate,)-|",1,[-9.289]
-9.289,[TCP:dataofs:15]-drop-|,1,[-9.289]
-9.289,[TCP:load:n5agt15ku3:2]-fragment{tcp:-1:True}-|,1,[-9.289]
-9.289,[TCP:seq:1552412311:3]-tamper{TCP:options-altchksum:replace:59}-|,1,[-9.289]
-9.289,"[TCP:sport:29115:4]-tamper{TCP:options-altchksum:replace:151}(tamper{TCP:options-timestamp:replace:3243514904},)-|",1,[-9.289]
-9.289,[TCP:dport:3885:1]-drop-|,1,[-9.289]
-9.289,[TCP:options-wscale:13]-tamper{TCP:options-sackok:corrupt}-|,1,[-9.289]
-9.289,[TCP:chksum:44009]-duplicate-|,1,[-9.289]
-9.289,[TCP:seq:2172234833:4]-tamper{TCP:options-sackok:replace:}-|,1,[-9.289]
-9.289,[TCP:window:120]-drop-|,1,[-9.289]
-9.289,"[TCP:dport:32384]-tamper{TCP:options-eol:replace:}(fragment{tcp:-1:False}(,tamper{TCP:options-altchksumopt:replace:}),)-|",1,[-9.289]
-9.289,"[TCP:chksum:62502:3]-tamper{TCP:ack:corrupt}(tamper{TCP:urgptr:corrupt}(tamper{TCP:flags:replace:S},),)-|",1,[-9.289]
-9.289,"[TCP:options-md5header:608fabbaff8df93aac7453626f68bcdd]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-sack:replace:},)-|[TCP:options-sackok:]-duplicate-|",1,[-9.289]
-9.289,"[TCP:flags:PUN]-fragment{ip:-1:False}(tamper{TCP:window:replace:110},)-|",1,[-9.289]
-9.289,"[TCP:chksum:56575]-tamper{TCP:options-nop:replace:}(tamper{TCP:window:replace:190}(drop,),)-|",1,[-9.289]
-9.289,[TCP:load:__DNS_REQUEST__]-fragment{tcp:-1:True}-|,1,[-9.289]
-9.289,"[TCP:options-md5header:90ac44d5fb083e5151296e710ade2748]-duplicate(,duplicate)-|",1,[-9.289]
-9.289,"[TCP:options-altchksum:93:4]-tamper{TCP:options-altchksumopt:replace:}(fragment{tcp:-1:True},)-|",1,[-9.289]
-9.289,[TCP:options-altchksum:247]-tamper{TCP:load:replace:mtpesl8b5b}-|,1,[-9.289]
-9.289,[TCP:seq:4268911803]-duplicate-|,1,[-9.289]
-9.289,[TCP:ack:4241253002]-tamper{TCP:options-md5header:replace:77840e94a9a39d30ee0bd3ef930fec0f}-|,1,[-9.289]
