Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}(duplicate(fragment{tcp:-1:False},tamper{TCP:dataofs:corrupt}),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:sport:corrupt}-|[TCP:options-sackok:]-|,1,[0]
0.0,[TCP:load:__HTTP_REQUEST__]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:replace:}(duplicate(,tamper{TCP:sport:replace:17295}),)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:12:True}(tamper{TCP:reserved:corrupt}(tamper{TCP:ack:replace:4026269612},),tamper{TCP:load:corrupt})-|",1,[0]
0.0,"[TCP:options-nop::0]-fragment{tcp:-1:False}(duplicate(tamper{TCP:options-sack:replace:},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-mss:corrupt}(tamper{TCP:options-sackok:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}(duplicate(tamper{TCP:load:corrupt},),)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-uto:corrupt}(tamper{TCP:seq:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:reserved:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,fragment{tcp:41:True})-|[TCP:options-eol:]-tamper{TCP:ack:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(duplicate(,fragment{tcp:-1:True}(tamper{TCP:sport:replace:26917},)),)-|[TCP:dataofs:11]-duplicate-|[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate(,tamper{TCP:options-altchksumopt:corrupt}),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:-1:False}(,tamper{TCP:options-sack:replace:}),duplicate(,duplicate))-|",1,[0]
0.0,"[TCP:options-wscale:142]-tamper{TCP:ack:replace:2472100764}(fragment{tcp:1:True},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:urgptr:corrupt},fragment{ip:4:False:27}(tamper{TCP:options-uto:replace:70}(fragment{tcp:-1:True},),))-|",1,[0]
0.0,"[TCP:dport:8973]-tamper{TCP:reserved:corrupt}(fragment{ip:-1:True:5}(,fragment{tcp:-1:False:5}(drop,)),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}-|[TCP:options-sackok:]-fragment{tcp:15:True}-|,1,[0]
0.0,"[TCP:window:180]-tamper{TCP:seq:replace:2873231934}(fragment{tcp:-1:False:18},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate(tamper{TCP:urgptr:replace:8105},tamper{TCP:options-sack:replace:}),tamper{TCP:options-uto:replace:175})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{ip:-1:False}(,duplicate(tamper{TCP:sport:replace:54772},)),duplicate)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:flags:replace:P}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(fragment{tcp:-1:True},)-|[TCP:options-altchksumopt::2]-fragment{tcp:-1:True}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:0}(duplicate(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True}(,fragment{tcp:-1:False}(drop,duplicate)),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True}(,fragment{tcp:-1:False}(,tamper{TCP:load:replace:__HTTP_REQUEST__})),)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:12:True}(tamper{TCP:reserved:corrupt}(duplicate,),tamper{TCP:load:corrupt})-|[TCP:options-altchksumopt:]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-wscale:replace:186}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:corrupt}(fragment{tcp:-1:True}(tamper{TCP:load:replace:__HTTP_REQUEST__},),)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:18:False:9}(fragment{tcp:27:False:13}(tamper{TCP:chksum:replace:60034},duplicate(,tamper{TCP:options-altchksumopt:replace:})),)-|",1,[0]
0.0,"[TCP:dport:27989]-duplicate(,tamper{TCP:urgptr:corrupt})-|[TCP:options-sackok:]-tamper{TCP:options-timestamp:replace:942887579}(tamper{TCP:options-wscale:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False:8}(,fragment{tcp:36:True:2})-|",1,[0]
0.0,"[TCP:options-nop::0]-fragment{tcp:-1:False}(,tamper{TCP:options-uto:replace:211})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-eol:replace:}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(tamper{TCP:flags:corrupt},)-|[TCP:options-sackok:]-duplicate-|[TCP:options-sack:]-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-md5header:corrupt}-|[TCP:options-sackok:]-drop-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:-1:True}(,fragment{tcp:-1:False:5}),fragment{tcp:-1:False}(tamper{TCP:options-uto:replace:70},))-|[TCP:options-sack:]-duplicate-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:dataofs:replace:1}-|,1,[0]
0.0,"[TCP:window:180]-tamper{TCP:seq:replace:2873231934}(fragment{tcp:-1:False}(,tamper{TCP:options-mss:corrupt}),)-|",1,[0]
0.0,[TCP:options-nop::0]-fragment{tcp:9:True:9}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:dataofs:replace:3}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:flags:replace:F}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:-1:False}(,duplicate)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:-1:False},duplicate(tamper{TCP:options-sack:replace:},))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dport:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:7}(tamper{TCP:load:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dataofs:corrupt}(duplicate(tamper{TCP:dataofs:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:replace:}(tamper{TCP:load:corrupt}(tamper{TCP:ack:replace:4133457711},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}(duplicate(fragment{tcp:-1:True},tamper{TCP:options-altchksumopt:replace:}),)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-sackok:replace:}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate,tamper{TCP:sport:replace:37808})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:dport:replace:29945})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-altchksum:replace:221}(tamper{TCP:seq:corrupt}(tamper{TCP:window:corrupt},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:True}(tamper{TCP:options-eol:corrupt},),tamper{TCP:ack:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:-1:True}(,fragment{tcp:-1:False:5}),)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-altchksumopt:replace:}(fragment{tcp:-1:True}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:corrupt}(duplicate(tamper{TCP:dataofs:replace:11},tamper{TCP:reserved:replace:5}),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:window:corrupt}(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-sackok:corrupt}-|[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}-|,1,[0]
0.0,[TCP:dport:27989]-duplicate-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dport:replace:18486}(fragment{tcp:-1:True}(,fragment{tcp:-1:False}),)-|",1,[0]
0.0,"[TCP:urgptr:57405]-tamper{TCP:options-timestamp:corrupt}(duplicate(,duplicate(,fragment{tcp:-1:False})),)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(tamper{TCP:urgptr:corrupt},tamper{TCP:window:corrupt})-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:seq:replace:1800727725}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False:5}(fragment{tcp:44:False}(,fragment{ip:-1:False:5}),)-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:7:True:37}(tamper{TCP:options-timestamp:replace:866259612},tamper{TCP:seq:replace:1889805151})-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-mss:replace:36298}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-wscale:replace:178},)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-timestamp:corrupt}(fragment{ip:5:True},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:-1:True},tamper{TCP:seq:corrupt})-|[TCP:reserved:0:3]-duplicate-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sack:replace:}-|[TCP:options-sackok:]-duplicate(drop,)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:window:replace:100}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dataofs:replace:11}(tamper{TCP:seq:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:seq:corrupt}(tamper{TCP:ack:replace:4133457711},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(fragment{tcp:-1:True}(fragment{tcp:-1:False},),duplicate)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:38:True:19}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:load:corrupt}-|[TCP:options-altchksumopt:]-duplicate-|,1,[0]
0.0,[TCP:flags:PA]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:replace:}(fragment{tcp:-1:False}(,tamper{TCP:seq:replace:448125091}),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dport:replace:24758}(tamper{TCP:options-altchksum:replace:206},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:flags:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:replace:}(tamper{TCP:dport:corrupt}(tamper{TCP:ack:replace:4133457711},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:0}(fragment{ip:1:False}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{ip:-1:False:45}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:corrupt}(duplicate(,fragment{tcp:22:True}),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-md5header:replace:e2fb629aedec2906017d087955e15e8b}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True}(,fragment{tcp:-1:False}(tamper{TCP:sport:replace:10632},duplicate)),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:load:corrupt}(fragment{tcp:-1:False}(tamper{TCP:options-wscale:replace:200},tamper{TCP:sport:replace:65341}),),)-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(,fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-nop::0]-fragment{ip:-1:True:22}(fragment{tcp:-1:True},drop)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{ip:-1:False:17}(,tamper{TCP:urgptr:replace:13780})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:-1:True},fragment{tcp:-1:False}(tamper{TCP:options-uto:replace:70},))-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:43:True:21}(,fragment{tcp:45:True:5})-|",1,[0]
0.0,"[TCP:options-nop::0]-fragment{tcp:-1:True}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:window:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:corrupt}(duplicate(,tamper{TCP:options-altchksum:replace:155}(duplicate,)),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{ip:40:False}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:load:corrupt}(fragment{tcp:-1:False}(tamper{TCP:options-wscale:replace:200},tamper{TCP:reserved:replace:6}),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(,tamper{TCP:options-sack:replace:})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dataofs:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-wscale:replace:186}(duplicate(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-md5header:corrupt}-|,1,[0]
0.0,"[TCP:options-nop::0]-fragment{ip:-1:True:21}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:reserved:corrupt}(duplicate(,tamper{TCP:options-altchksumopt:replace:}),)-|",1,[0]
0.0,"[TCP:load:__HTTP_REQUEST__]-tamper{TCP:options-sackok:replace:}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-|[TCP:options-sackok:]-duplicate(,drop)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FUC}(tamper{TCP:seq:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:True}(tamper{TCP:options-eol:corrupt},),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:59}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:43:True:21}(tamper{TCP:dport:corrupt},fragment{tcp:45:True:5})-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:4133457711}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-sackok:corrupt}(duplicate(,tamper{TCP:options-altchksum:replace:155}),),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,duplicate(tamper{TCP:load:corrupt},))-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}(duplicate(tamper{TCP:options-md5header:replace:446a1e899b1df4000287cd58e46f457d}(fragment{tcp:-1:False},),),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:dport:replace:1633}-|,1,[0]
0.0,"[TCP:options-sack::0]-duplicate(duplicate(tamper{TCP:options-altchksum:corrupt},),duplicate)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:7:True:37}(,tamper{TCP:seq:replace:1897238677})-|",1,[0]
0.0,"[TCP:seq:660924865:3]-duplicate(duplicate(,tamper{TCP:options-timestamp:replace:3271498223}),)-|",1,[0]
0.0,[TCP:options-nop:]-fragment{ip:7:True:3}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:replace:2028696904}(tamper{TCP:load:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:sport:replace:21389},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-eol:replace:}(duplicate(duplicate,),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(fragment{tcp:-1:True}(fragment{tcp:-1:False},),duplicate)-|[TCP:options-altchksumopt::0]-drop-|",1,[0]
0.0,[TCP:options-nop::0]-|[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:True}-|[TCP:reserved:0:2]-duplicate-|,1,[0]
0.0,"[TCP:options-wscale:142]-tamper{TCP:dport:replace:43336}(fragment{tcp:1:True},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:corrupt}(fragment{ip:5:True},)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:reserved:corrupt}(tamper{TCP:seq:replace:3674378480},)-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:7:True:37}(tamper{TCP:options-timestamp:replace:866259612},tamper{TCP:seq:replace:1889805151})-|[TCP:options-sackok:]-tamper{TCP:reserved:replace:2}-|",1,[0]
0.0,"[TCP:options-nop::0]-fragment{ip:-1:True:22}(,drop)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:flags:replace:P}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:flags:replace:A}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-nop:replace:}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-nop::0]-fragment{ip:-1:True:22}(fragment{ip:-1:False:5},drop)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:0}(tamper{TCP:urgptr:replace:7606}(tamper{TCP:options-altchksumopt:replace:},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:corrupt}(fragment{tcp:-1:True}(fragment{tcp:-1:True}(drop,),tamper{TCP:window:corrupt}),)-|[TCP:options-eol:]-duplicate(,tamper{TCP:ack:replace:549423103})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dataofs:replace:11}(tamper{TCP:options-mss:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:seq:corrupt}(tamper{TCP:seq:corrupt},)-|[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:24:False}-|[TCP:options-nop:]-tamper{TCP:sport:corrupt}-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-uto:corrupt}(duplicate(tamper{TCP:options-altchksum:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop::0]-fragment{tcp:54:False:6}(,tamper{TCP:sport:replace:31554})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:replace:2472100764}(fragment{tcp:46:False:13},)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{ip:-1:False:17}(,tamper{TCP:urgptr:corrupt})-|",1,[0]
0.0,"[TCP:dataofs:12:3]-tamper{TCP:options-nop:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:-1:False}(,tamper{TCP:options-mss:replace:40551}),duplicate(,duplicate))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:corrupt}(fragment{tcp:-1:False}(tamper{TCP:options-wscale:replace:200},duplicate),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-wscale:replace:186}(tamper{TCP:flags:replace:FPAE},)-|",1,[0]
0.0,[TCP:options-mss:3258]-|,1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-timestamp:corrupt}(fragment{ip:20:True},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:True}(tamper{TCP:options-eol:corrupt},),tamper{TCP:ack:corrupt}(tamper{TCP:options-nop:corrupt},))-|",1,[0]
0.0,"[TCP:options-wscale:142]-tamper{TCP:ack:replace:2472100764}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}(duplicate(,fragment{tcp:22:True}),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:replace:}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,tamper{TCP:options-md5header:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-uto:replace:49}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:-1:True}(,fragment{tcp:-1:False:5}(,duplicate)),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:43:True}(,tamper{TCP:options-sack:replace:}),duplicate(duplicate,))-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(tamper{TCP:flags:corrupt},)-|[TCP:options-sackok:]-duplicate-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate(,duplicate),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-uto:replace:201}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}(duplicate,)-|[TCP:options-sack:]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:window:replace:50}(tamper{TCP:load:corrupt}(tamper{TCP:ack:replace:4133457711},),)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:load:corrupt}-|,1,[0]
0.0,[TCP:options-mss:38954]-tamper{TCP:options-md5header:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:load:corrupt}(fragment{tcp:-1:False}(tamper{TCP:options-uto:replace:71},tamper{TCP:sport:replace:65341}),),)-|",1,[0]
0.0,[TCP:options-nop::0]-fragment{tcp:43:False:9}-|,1,[0]
0.0,"[TCP:dataofs:5]-tamper{TCP:reserved:corrupt}(fragment{ip:-1:True:5}(,fragment{tcp:-1:False:5}(drop,)),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:192}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-wscale:replace:178},duplicate)-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:44:False:22}(tamper{TCP:options-timestamp:replace:866259612},tamper{TCP:seq:replace:1889805151})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:replace:__HTTP_REQUEST__}(fragment{ip:1:False},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dataofs:replace:7}(duplicate(tamper{TCP:dataofs:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-uto:replace:36}(tamper{TCP:options-altchksum:replace:79},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:flags:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True}(fragment{tcp:-1:False}(tamper{TCP:dataofs:corrupt},),),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-uto:corrupt}-|[TCP:options-sack:]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sack:replace:}(duplicate,)-|[TCP:options-sackok:]-duplicate(,drop)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}(duplicate(duplicate,duplicate),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}(tamper{TCP:ack:replace:4026269612},)-|[TCP:options-nop::3]-tamper{TCP:options-md5header:replace:df7666a59afb78cd62444360d101f15f}-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(duplicate,)-|",1,[0]
0.0,[TCP:options-sack::0]-fragment{ip:5:True}-|[TCP:options-sackok:]-fragment{tcp:47:True:34}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:flags:replace:P}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:23:False:21}-|,1,[0]
0.0,"[TCP:seq:660924865:3]-duplicate(duplicate,tamper{TCP:options-sack:replace:})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dport:replace:18486}(fragment{tcp:25:True:25}(,fragment{tcp:-1:False}),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}(duplicate(fragment{tcp:-1:True},tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-timestamp:replace:2508061750},)),)-|",1,[0]
0.0,"[TCP:options-nop::0]-fragment{tcp:54:False:6}(,tamper{TCP:options-md5header:replace:4f847c97383ff6e5b767fd9fef8d3738})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}(duplicate(fragment{tcp:-1:False}(fragment{tcp:-1:True},),tamper{TCP:dataofs:corrupt}),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:load:replace:__DNS_REQUEST__}-|[TCP:options-nop:]-tamper{TCP:options-sackok:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:urgptr:corrupt},fragment{ip:4:False:27}(tamper{TCP:options-uto:replace:70}(fragment{tcp:-1:True}(fragment{tcp:-1:True},),),))-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-eol:replace:}-|[TCP:options-nop:]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-wscale:59]-tamper{TCP:load:corrupt}-|[TCP:dataofs:1]-fragment{tcp:-1:False}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-nop:]-duplicate-|[TCP:options-wscale:147]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}(tamper{TCP:load:corrupt}(fragment{tcp:-1:False}(tamper{TCP:options-wscale:replace:200},tamper{TCP:sport:replace:65341}),),)-|",1,[0]
