Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-nop:]-drop-|,1,[-1000]
-10.0,"[TCP:urgptr:41482]-fragment{tcp:-1:True:40}(tamper{TCP:flags:corrupt},)-|",1,[-10]
-10.0,[TCP:urgptr:23975]-duplicate-|,1,[-10]
-10.0,[TCP:urgptr:42254]-drop-|,1,[-10]
-10.0,[TCP:seq:1157811097]-tamper{TCP:window:corrupt}-|,1,[-10]
-10.0,[TCP:urgptr:32523]-tamper{TCP:dataofs:replace:15}-|,1,[-10]
-10.0,[TCP:options-uto:230:4]-tamper{TCP:reserved:replace:1}-|,1,[-10]
-10.0,[TCP:options-uto:49]-drop-|,1,[-10]
-10.0,"[TCP:options-md5header:6fb9397855ab4b55c8ea233cc9751338]-duplicate(,fragment{tcp:-1:True})-|",1,[-10]
-10.0,"[TCP:seq:1101890282:3]-tamper{TCP:window:replace:190}(tamper{TCP:load:replace:5w0n0pnhqw}(tamper{TCP:options-timestamp:corrupt},),)-|",1,[-10]
-10.0,"[TCP:reserved:6:4]-tamper{TCP:ack:replace:521276976}(tamper{TCP:ack:corrupt},)-|",1,[-10]
-10.0,"[TCP:options-uto:237]-duplicate(,tamper{TCP:urgptr:replace:903})-|[TCP:options-eol:]-tamper{TCP:load:replace:}-|",1,[-10]
-10.0,"[TCP:options-mss:653]-duplicate(,duplicate)-|",1,[-10]
-10.0,"[TCP:urgptr:16815]-tamper{TCP:options-mss:replace:10320}(tamper{TCP:options-md5header:replace:571f127ad32cf01ee09592e8611fa851},)-|",1,[-10]
-10.0,"[TCP:ack:727617923]-duplicate(tamper{TCP:urgptr:corrupt},)-|",1,[-10]
-10.0,[TCP:options-altchksum:67:1]-duplicate-|,1,[-10]
-10.0,"[TCP:dport:21761:1]-tamper{TCP:reserved:corrupt}(drop,)-|",1,[-10]
-10.0,[TCP:chksum:26573:1]-tamper{TCP:dport:replace:52032}-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:dport:corrupt}(fragment{tcp:-1:True},)-|[TCP:dataofs:2]-tamper{TCP:options-mss:corrupt}-|",1,[-10]
-10.0,"[TCP:sport:34986]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-altchksum:replace:25},)-|",1,[-10]
-10.0,"[TCP:options-mss:28029]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:flags:replace:A},)-|",1,[-10]
-10.0,"[TCP:sport:51440:0]-duplicate(,drop)-|",1,[-10]
-10.0,"[TCP:load:]-duplicate(,tamper{TCP:options-wscale:replace:71})-|",1,[-10]
-10.0,"[TCP:window:80]-tamper{TCP:urgptr:replace:32527}(duplicate,)-|",1,[-10]
-10.0,"[TCP:sport:10317]-tamper{TCP:reserved:replace:4}(tamper{TCP:window:replace:150},)-|",1,[-10]
-10.0,"[TCP:options-mss:5030]-duplicate(,tamper{TCP:ack:replace:3000427495})-|",1,[-10]
-10.0,"[TCP:options-wscale:39]-tamper{TCP:window:corrupt}(tamper{TCP:load:corrupt},)-|",1,[-10]
-10.0,"[TCP:options-nop::0]-tamper{TCP:dataofs:corrupt}(duplicate,)-|",1,[-10]
-10.0,[TCP:urgptr:49404]-duplicate-|,1,[-10]
-10.0,"[TCP:window:80]-tamper{TCP:dataofs:replace:15}(fragment{tcp:-1:False},)-|",1,[-10]
-10.0,"[TCP:load:]-duplicate(,duplicate(tamper{TCP:options-md5header:corrupt},))-|",1,[-10]
-10.0,"[TCP:urgptr:11260]-tamper{TCP:window:replace:80}(duplicate,)-|",1,[-10]
-10.0,"[TCP:load:8c484j0n8k]-tamper{TCP:options-eol:corrupt}(tamper{TCP:options-sackok:replace:},)-|[TCP:options-sack:]-tamper{TCP:options-sackok:replace:}-|",1,[-10]
-10.0,"[TCP:options-wscale:17]-duplicate(tamper{TCP:options-sackok:replace:},)-|",1,[-10]
-10.0,"[TCP:sport:56924]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-wscale:replace:84},)-|",1,[-10]
-10.0,"[TCP:options-wscale:89]-tamper{TCP:options-md5header:corrupt}(fragment{tcp:-1:True}(tamper{TCP:chksum:replace:42474},),)-|",1,[-10]
-10.0,[TCP:dport:809]-drop-|,1,[-10]
-10.0,[TCP:options-mss:41926]-drop-|,1,[-10]
-10.0,[TCP:options-altchksum:100]-tamper{TCP:ack:corrupt}-|,1,[-10]
-10.0,"[TCP:flags:RPC:1]-fragment{tcp:-1:False}(tamper{TCP:urgptr:replace:16858}(duplicate,),)-|",1,[-10]
-10.0,"[TCP:dataofs:14]-fragment{tcp:-1:False}(tamper{TCP:options-wscale:corrupt},)-|",1,[-10]
-10.0,"[TCP:options-uto:83]-duplicate(duplicate(,tamper{TCP:sport:corrupt}),)-|",1,[-10]
-10.0,"[TCP:options-timestamp:672548336]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-eol:replace:},)-|",1,[-10]
-10.0,[TCP:chksum:24663]-drop-|,1,[-10]
-10.0,"[TCP:seq:108441796]-tamper{TCP:options-altchksum:replace:129}(tamper{TCP:options-eol:replace:}(tamper{TCP:options-sackok:corrupt},),)-|",1,[-10]
-10.0,"[TCP:load::4]-duplicate(,duplicate)-|",1,[-10]
-10.0,[TCP:options-md5header:43a36a63273a30f15feb05e943f34daf]-tamper{TCP:options-timestamp:corrupt}-|,1,[-10]
-10.0,"[TCP:options-md5header:3f0ba36e778ae75eb4a500af16472927:4]-fragment{tcp:-1:False}(drop,)-|",1,[-10]
-10.0,"[TCP:options-timestamp:2820625576]-fragment{tcp:-1:False}(tamper{TCP:options-sack:corrupt},)-|",1,[-10]
-10.0,[TCP:urgptr:58322]-tamper{TCP:options-sack:corrupt}-|,1,[-10]
-10.0,"[TCP:chksum:57749]-tamper{TCP:reserved:replace:0}(tamper{TCP:ack:corrupt},)-|",1,[-10]
-10.0,"[TCP:options-wscale:79]-tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:False:10}(duplicate,),)-|",1,[-10]
-10.0,[TCP:flags:A]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[-10]
-10.0,"[TCP:options-mss:25839]-duplicate(tamper{TCP:dataofs:corrupt},)-|",1,[-10]
-10.0,[TCP:options-md5header:04cd9edcca3ece1e02c41a0894bfcb82:4]-duplicate-|[TCP:options-eol:]-tamper{TCP:sport:corrupt}-|,1,[-10]
-10.0,[TCP:reserved:5]-tamper{TCP:ack:corrupt}-|,1,[-10]
-10.0,"[TCP:options-wscale:78]-fragment{tcp:-1:True}(,tamper{TCP:options-uto:corrupt})-|",1,[-10]
-10.0,"[TCP:options-timestamp:1214879651:3]-duplicate(tamper{TCP:ack:corrupt},)-|",1,[-10]
-10.0,"[TCP:seq:1542863783:2]-tamper{TCP:ack:replace:4282137106}(tamper{TCP:options-wscale:corrupt}(duplicate,),)-|",1,[-10]
-10.0,[TCP:window:80:4]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:window:110]-tamper{TCP:options-timestamp:replace:4248999118}(tamper{TCP:options-uto:corrupt},)-|",1,[-10]
-10.0,"[TCP:urgptr:6262]-fragment{tcp:7:False:17}(,drop)-|",1,[-10]
-10.0,[TCP:options-md5header:15097331f90424d1f09ac94b63dc5791]-tamper{TCP:ack:corrupt}-|,1,[-10]
-10.0,"[TCP:dataofs:1]-tamper{TCP:urgptr:replace:52952}(drop,)-|",1,[-10]
-10.0,"[TCP:dport:25304]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:flags:replace:FSPUC}(tamper{TCP:options-altchksumopt:corrupt},),)-|",1,[-10]
-10.0,[TCP:options-md5header:d1b6ecc43723177b6d011bf839669b2f]-drop-|,1,[-10]
-10.0,[TCP:options-altchksum:103]-drop-|,1,[-10]
-10.0,"[TCP:options-uto:247]-tamper{TCP:load:replace:dnijlbf08a}(duplicate,)-|",1,[-10]
-10.0,"[TCP:seq:1943792977]-tamper{TCP:reserved:replace:7}(fragment{ip:-1:False:5},)-|",1,[-10]
-10.0,"[TCP:window:70]-fragment{tcp:1:False}(tamper{TCP:options-altchksum:corrupt},)-|",1,[-10]
-10.0,"[TCP:dport:33889]-tamper{TCP:seq:replace:997439925}(fragment{tcp:-1:False}(tamper{TCP:options-altchksumopt:corrupt},),)-|",1,[-10]
-10.0,"[TCP:urgptr:32547:4]-tamper{TCP:options-altchksumopt:corrupt}(duplicate,)-|",1,[-10]
-10.0,"[TCP:ack:1806601213]-duplicate(tamper{TCP:flags:corrupt},tamper{TCP:options-md5header:replace:6a140b334e46547be0db1a3f13de283b})-|",1,[-10]
-10.0,"[TCP:urgptr:30931]-tamper{TCP:options-wscale:corrupt}(duplicate,)-|",1,[-10]
-10.0,"[TCP:options-uto:204]-tamper{TCP:reserved:corrupt}(duplicate(tamper{TCP:sport:replace:58505},),)-|",1,[-10]
-10.0,"[TCP:options-uto:171]-duplicate(,drop)-|",1,[-10]
-10.0,"[TCP:options-timestamp:1860261957]-tamper{TCP:ack:corrupt}(duplicate(drop,),)-|",1,[-10]
-10.0,[TCP:options-timestamp:1484226039]-tamper{TCP:dataofs:replace:14}-|,1,[-10]
-10.0,"[TCP:ack:4233773950]-tamper{TCP:options-altchksum:corrupt}(duplicate,)-|",1,[-10]
-10.0,"[TCP:load:1hup2xoxnh]-duplicate(duplicate,fragment{tcp:-1:False})-|",1,[-10]
-10.0,"[TCP:reserved:4]-tamper{TCP:options-mss:corrupt}(tamper{TCP:options-eol:replace:},)-|",1,[-10]
-10.0,"[TCP:flags:FR:1]-duplicate(tamper{TCP:options-wscale:replace:231},)-|",1,[-10]
-10.0,"[TCP:options-md5header:e57ebb3b4c30235c248b900c1ac28291]-duplicate(,tamper{TCP:flags:replace:}(fragment{tcp:-1:False},))-|",1,[-10]
-10.0,"[TCP:reserved:2:2]-tamper{TCP:options-altchksum:replace:113}(duplicate,)-|",1,[-10]
-10.0,[TCP:load:]-tamper{TCP:options-wscale:replace:153}-|,1,[-10]
-10.0,[TCP:ack:1386438904:1]-fragment{tcp:16:True}-|,1,[-10]
-10.0,"[TCP:options-timestamp:4072129540]-fragment{tcp:-1:False}(fragment{tcp:56:False}(tamper{TCP:options-sackok:corrupt},),)-|",1,[-10]
-10.0,[TCP:options-altchksum:185]-tamper{TCP:urgptr:corrupt}-|,1,[-10]
-10.0,[TCP:sport:37173]-duplicate-|,1,[-10]
-10.0,"[TCP:urgptr:63481]-tamper{TCP:options-uto:corrupt}(fragment{tcp:-1:False}(,duplicate),)-|",1,[-10]
-10.0,"[TCP:options-mss:24483]-tamper{TCP:seq:replace:1337488638}(fragment{tcp:-1:True},)-|",1,[-10]
-10.0,"[TCP:options-wscale:97:1]-fragment{tcp:-1:True}(,tamper{TCP:ack:replace:4141694467})-|",1,[-10]
-10.0,"[TCP:window:140:3]-fragment{ip:-1:True:25}(tamper{TCP:dport:replace:64783},)-|",1,[-10]
-10.0,[TCP:options-uto:131]-tamper{TCP:chksum:corrupt}-|,1,[-10]
-10.0,[TCP:sport:4375]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:urgptr:60020]-tamper{TCP:options-eol:corrupt}-|,1,[-10]
-10.0,[TCP:options-wscale:195]-drop-|,1,[-10]
-10.0,"[TCP:window:170]-fragment{tcp:-1:False}(tamper{TCP:dport:corrupt},fragment{tcp:-1:False})-|",1,[-10]
-10.0,[TCP:load:__HTTP_REQUEST__]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,[TCP:options-uto:170]-drop-|,1,[-10]
-10.0,"[TCP:seq:4160681583:1]-tamper{TCP:options-wscale:corrupt}(duplicate,)-|",1,[-10]
-10.0,"[TCP:seq:3137738925]-duplicate(tamper{TCP:urgptr:replace:57910},duplicate)-|",1,[-10]
-10.0,"[TCP:chksum:26286:3]-tamper{TCP:chksum:corrupt}(duplicate,)-|",1,[-10]
-10.0,"[TCP:sport:35046]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-uto:corrupt},)-|",1,[-10]
-10.0,[TCP:chksum:47587]-drop-|,1,[-10]
-10.0,"[TCP:ack:1210927754]-tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:False},)-|",1,[-10]
-10.0,"[TCP:window:140:4]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-sackok:corrupt},)-|",1,[-10]
-10.0,[TCP:window:110:2]-duplicate-|,1,[-10]
-10.0,"[TCP:options-timestamp:2629632251]-duplicate(drop,)-|[TCP:options-eol:]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:seq:323336203]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-altchksum:24]-duplicate(drop,)-|",1,[-10]
-10.0,"[TCP:sport:42694]-duplicate(,fragment{tcp:-1:True}(tamper{TCP:options-nop:replace:},))-|",1,[-10]
-10.0,[TCP:load::4]-tamper{TCP:options-uto:replace:108}-|,1,[-10]
-10.0,"[TCP:options-altchksum:245]-tamper{TCP:chksum:replace:36573}(duplicate,)-|",1,[-10]
-10.0,[TCP:options-md5header:54904fc4b3de592caafa45862c9abcf5]-duplicate-|,1,[-10]
-10.0,"[TCP:options-md5header:a7df9f172fa23d37cb8dc5b12d20a7be]-duplicate(tamper{TCP:options-altchksum:replace:53},tamper{TCP:seq:corrupt})-|",1,[-10]
-10.0,[TCP:seq:1533046515]-duplicate-|,1,[-10]
-10.0,"[TCP:flags:S]-duplicate(duplicate(fragment{tcp:-1:True},),)-|[TCP:options-sack:]-duplicate-|",1,[-10]
-10.0,"[TCP:seq:2542219975]-duplicate(duplicate,)-|",1,[-10]
-10.0,"[TCP:chksum:9168]-tamper{TCP:sport:replace:49609}(duplicate,)-|",1,[-10]
-10.0,[TCP:load:ki275ax4hx]-tamper{TCP:options-sackok:corrupt}-|,1,[-10]
-10.0,"[TCP:dataofs:7]-duplicate(duplicate,)-|",1,[-10]
-10.0,[TCP:sport:54739]-drop-|,1,[-10]
-10.0,"[TCP:urgptr:58685]-fragment{tcp:-1:True}(duplicate,tamper{TCP:options-timestamp:replace:2746659869})-|",1,[-10]
-10.0,"[TCP:dport:26585]-tamper{TCP:options-wscale:corrupt}(duplicate,)-|",1,[-10]
-10.0,"[TCP:flags:FPAUECN]-tamper{TCP:options-uto:replace:176}(tamper{TCP:sport:corrupt}(tamper{TCP:options-uto:corrupt},),)-|",1,[-10]
-10.0,[TCP:reserved:6]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:load:]-tamper{TCP:urgptr:corrupt}-|,1,[-10]
-10.0,[TCP:options-uto:250]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-wscale:226]-duplicate(drop,)-|",1,[-10]
-10.0,"[TCP:flags:PUECN:2]-fragment{tcp:-1:False}(,duplicate)-|",1,[-10]
-10.0,[TCP:chksum:53027]-drop-|,1,[-10]
-10.0,"[TCP:load:__HTTP_REQUEST__]-tamper{TCP:dataofs:replace:3}(duplicate,)-|",1,[-10]
-10.0,[TCP:options-wscale:82]-tamper{TCP:dataofs:corrupt}-|,1,[-10]
-10.0,"[TCP:urgptr:47485]-tamper{TCP:load:replace:7bjszubko7}(duplicate(tamper{TCP:dataofs:corrupt},),)-|",1,[-10]
-10.0,"[TCP:urgptr:49035]-duplicate(duplicate,tamper{TCP:dataofs:replace:15})-|",1,[-10]
-10.0,[TCP:options-altchksum:22]-tamper{TCP:options-sack:corrupt}-|,1,[-10]
-10.0,"[TCP:ack:2651914312]-duplicate(fragment{tcp:-1:True},fragment{tcp:-1:True})-|",1,[-10]
-10.0,[TCP:flags:FUEN]-drop-|,1,[-10]
-10.0,"[TCP:sport:55223]-tamper{TCP:options-altchksumopt:corrupt}(fragment{tcp:-1:False},)-|",1,[-10]
-10.0,"[TCP:urgptr:1710]-tamper{TCP:options-mss:corrupt}(duplicate,)-|",1,[-10]
-10.0,"[TCP:ack:1760413820:3]-tamper{TCP:options-nop:corrupt}(tamper{TCP:options-md5header:replace:656b4652bece516483b9b67ce009fe08},)-|",1,[-10]
-10.0,[TCP:window:160]-drop-|,1,[-10]
-10.0,[TCP:options-wscale:1]-tamper{TCP:reserved:replace:5}-|,1,[-10]
-10.0,"[TCP:dataofs:3]-fragment{tcp:-1:True}(tamper{TCP:load:corrupt}(duplicate,),)-|",1,[-10]
-10.0,"[TCP:chksum:25686]-tamper{TCP:options-wscale:corrupt}(fragment{ip:-1:False:29},)-|",1,[-10]
-10.0,[TCP:dataofs:6]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksum:228]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-timestamp:3642647199:0]-tamper{TCP:options-nop:corrupt}(tamper{TCP:options-mss:replace:20434},)-|",1,[-10]
-10.0,"[TCP:urgptr:58647]-fragment{tcp:-1:False}(drop,)-|",1,[-10]
-10.0,[TCP:urgptr:45473]-drop-|,1,[-10]
-10.0,[TCP:chksum:54580]-tamper{TCP:load:replace:lb6yl0x8wn}-|,1,[-10]
-10.0,"[TCP:ack:139426520]-fragment{tcp:-1:False}(,tamper{TCP:options-mss:corrupt})-|",1,[-10]
-10.0,[TCP:options-wscale:90:3]-tamper{TCP:dport:corrupt}-|,1,[-10]
-10.0,"[TCP:urgptr:1359:1]-fragment{tcp:-1:False}(,drop)-|",1,[-10]
-10.0,"[TCP:dataofs:11:3]-duplicate(duplicate,duplicate)-|",1,[-10]
-10.0,"[TCP:options-timestamp:2635433218]-tamper{TCP:window:replace:90}(tamper{TCP:options-mss:corrupt},)-|[TCP:flags:PA:1]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:sport:48197:4]-duplicate(tamper{TCP:chksum:corrupt},)-|",1,[-10]
-10.0,"[TCP:window:130]-tamper{TCP:load:replace:b6ll64x8qx}(tamper{TCP:sport:replace:12343}(duplicate,),)-|",1,[-10]
-10.0,[TCP:flags:RUCN:0]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:sport:59944]-duplicate-|,1,[-10]
-10.0,[TCP:options-wscale:12]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(tamper{TCP:flags:corrupt},tamper{TCP:options-md5header:replace:6a140b334e46547be0db1a3f13de283b})-|[TCP:flags:SA]-duplicate-|",1,[-10]
-10.0,[TCP:options-uto:177]-duplicate-|,1,[-10]
-10.0,[TCP:urgptr:30931]-fragment{tcp:17:False:41}-|,1,[-10]
-10.0,[TCP:chksum:49962]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:chksum:19629]-duplicate-|,1,[-10]
-10.0,[TCP:options-uto:113]-tamper{TCP:load:corrupt}-|,1,[-10]
-10.0,[TCP:load:tn5zxfpvy5]-duplicate-|,1,[-10]
-10.0,[TCP:seq:286121352]-tamper{TCP:load:corrupt}-|,1,[-10]
-10.0,"[TCP:flags:FPAUECN]-tamper{TCP:sport:corrupt}(tamper{TCP:options-uto:corrupt},)-|",1,[-10]
-10.0,[TCP:seq:1810386757]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[-10]
-10.0,[TCP:reserved:4:4]-tamper{TCP:load:replace:__DNS_REQUEST__}-|,1,[-10]
-10.0,[TCP:load:__HTTP_REQUEST__]-drop-|,1,[-10]
-10.0,[TCP:options-uto:177]-tamper{TCP:options-eol:replace:}-|,1,[-10]
-10.0,[TCP:dataofs:15]-tamper{TCP:options-altchksumopt:replace:}-|,1,[-10]
-10.0,[TCP:options-wscale:42]-tamper{TCP:options-altchksum:replace:164}-|,1,[-10]
